,Codi_provincia,Provincia,Codi_municipi,Municipi,Estacio,Codi_Contaminant,Any,Mes,Dia,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,nom_cabina,codi_dtes,zqa,codi_eoi,Longitud,Latitud,ubicacio,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Clas_1,Clas_2
99,8,Barcelona,19,Barcelona,44,12,2021,1,7,23.0,V,22.0,V,23.0,V,25.0,V,21.0,V,23.0,V,34.0,V,60.0,V,89.0,V,114.0,V,124.0,V,130.0,V,102.0,V,96.0,V,82.0,V,86.0,V,98.0,V,87.0,V,80.0,V,167.0,V,133.0,V,90.0,V,56.0,V,27.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
100,8,Barcelona,19,Barcelona,44,12,2021,1,8,30.0,V,38.0,V,24.0,V,26.0,V,22.0,V,31.0,V,48.0,V,73.0,V,109.0,V,99.0,V,102.0,V,87.0,V,94.0,V,65.0,V,70.0,V,63.0,V,95.0,V,121.0,V,116.0,V,110.0,V,113.0,V,88.0,V,49.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
101,8,Barcelona,19,Barcelona,44,12,2021,1,9,22.0,V,17.0,V,13.0,V,9.0,V,9.0,V,11.0,V,16.0,V,16.0,V,22.0,V,19.0,V,19.0,V,21.0,V,26.0,V,22.0,V,21.0,V,24.0,V,22.0,V,20.0,V,20.0,V,16.0,V,17.0,V,19.0,V,21.0,V,18.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
102,8,Barcelona,19,Barcelona,44,12,2021,1,10,13.0,V,10.0,V,11.0,V,8.0,V,7.0,V,8.0,V,8.0,V,8.0,V,14.0,V,15.0,V,20.0,V,21.0,V,46.0,V,45.0,V,67.0,V,67.0,V,81.0,V,78.0,V,68.0,V,50.0,V,59.0,V,93.0,V,65.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
103,8,Barcelona,19,Barcelona,44,12,2021,1,11,48.0,V,29.0,V,18.0,V,14.0,V,12.0,V,17.0,V,21.0,V,40.0,V,65.0,V,68.0,V,67.0,V,74.0,V,73.0,V,45.0,V,36.0,V,37.0,V,43.0,V,44.0,V,46.0,V,68.0,V,63.0,V,44.0,V,76.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
104,8,Barcelona,19,Barcelona,44,12,2021,1,12,24.0,V,24.0,V,15.0,V,20.0,V,29.0,V,52.0,V,66.0,V,101.0,V,133.0,V,110.0,V,150.0,V,104.0,V,95.0,V,49.0,V,43.0,V,46.0,V,54.0,V,69.0,V,53.0,V,51.0,V,50.0,V,36.0,V,50.0,V,31.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
105,8,Barcelona,19,Barcelona,44,12,2021,1,13,19.0,V,19.0,V,18.0,V,28.0,V,27.0,V,35.0,V,69.0,V,121.0,V,101.0,V,179.0,V,91.0,V,101.0,V,87.0,V,62.0,V,59.0,V,52.0,V,48.0,V,42.0,V,29.0,V,29.0,V,29.0,V,44.0,V,34.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
106,8,Barcelona,19,Barcelona,44,12,2021,1,14,13.0,V,12.0,V,36.0,V,39.0,V,18.0,V,15.0,V,28.0,V,51.0,V,87.0,V,92.0,V,52.0,V,51.0,V,52.0,V,59.0,V,46.0,V,35.0,V,42.0,V,45.0,V,46.0,V,60.0,V,70.0,V,62.0,V,63.0,V,94.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
107,8,Barcelona,19,Barcelona,44,12,2021,1,15,89.0,V,60.0,V,39.0,V,18.0,V,26.0,V,16.0,V,73.0,V,111.0,V,218.0,V,182.0,V,145.0,V,85.0,V,65.0,V,55.0,V,70.0,V,64.0,V,66.0,V,69.0,V,94.0,V,186.0,V,272.0,V,201.0,V,232.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
108,8,Barcelona,19,Barcelona,44,12,2021,1,16,95.0,V,119.0,V,74.0,V,31.0,V,38.0,V,50.0,V,45.0,V,54.0,V,79.0,V,100.0,V,70.0,V,46.0,V,40.0,V,22.0,V,20.0,V,21.0,V,43.0,V,44.0,V,35.0,V,35.0,V,30.0,V,23.0,V,27.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
109,8,Barcelona,19,Barcelona,44,12,2021,1,17,21.0,V,15.0,V,16.0,V,13.0,V,15.0,V,16.0,V,21.0,V,35.0,V,70.0,V,82.0,V,57.0,V,52.0,V,38.0,V,34.0,V,24.0,V,15.0,V,56.0,V,65.0,V,75.0,V,73.0,V,79.0,V,77.0,V,107.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
110,8,Barcelona,19,Barcelona,44,12,2021,1,18,96.0,V,91.0,V,38.0,V,38.0,V,55.0,V,31.0,V,47.0,V,151.0,V,234.0,V,428.0,V,,N,,N,59.0,V,84.0,V,71.0,V,69.0,V,80.0,V,86.0,V,102.0,V,119.0,V,80.0,V,122.0,V,109.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
111,8,Barcelona,19,Barcelona,44,12,2021,1,19,46.0,V,31.0,V,26.0,V,24.0,V,18.0,V,25.0,V,33.0,V,60.0,V,114.0,V,84.0,V,58.0,V,82.0,V,63.0,V,76.0,V,45.0,V,37.0,V,46.0,V,51.0,V,73.0,V,97.0,V,70.0,V,45.0,V,37.0,V,34.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
112,8,Barcelona,19,Barcelona,44,12,2021,1,20,30.0,V,22.0,V,21.0,V,29.0,V,27.0,V,23.0,V,50.0,V,90.0,V,110.0,V,143.0,V,93.0,V,92.0,V,89.0,V,75.0,V,48.0,V,43.0,V,57.0,V,56.0,V,62.0,V,60.0,V,64.0,V,48.0,V,49.0,V,42.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
113,8,Barcelona,19,Barcelona,44,12,2021,1,21,30.0,V,35.0,V,31.0,V,44.0,V,36.0,V,42.0,V,36.0,V,43.0,V,53.0,V,80.0,V,149.0,V,52.0,V,61.0,V,36.0,V,38.0,V,34.0,V,44.0,V,65.0,V,63.0,V,58.0,V,97.0,V,161.0,V,224.0,V,119.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
114,8,Barcelona,19,Barcelona,44,12,2021,1,22,36.0,V,26.0,V,55.0,V,39.0,V,17.0,V,12.0,V,23.0,V,52.0,V,67.0,V,40.0,V,34.0,V,51.0,V,41.0,V,27.0,V,15.0,V,14.0,V,27.0,V,29.0,V,26.0,V,23.0,V,19.0,V,14.0,V,14.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
115,8,Barcelona,19,Barcelona,44,12,2021,1,23,9.0,V,10.0,V,6.0,V,7.0,V,4.0,V,8.0,V,17.0,V,21.0,V,28.0,V,30.0,V,26.0,V,26.0,V,21.0,V,18.0,V,11.0,V,15.0,V,18.0,V,18.0,V,19.0,V,22.0,V,17.0,V,25.0,V,29.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
116,8,Barcelona,19,Barcelona,44,12,2021,1,24,23.0,V,21.0,V,22.0,V,12.0,V,7.0,V,4.0,V,3.0,V,3.0,V,4.0,V,10.0,V,17.0,V,9.0,V,18.0,V,23.0,V,22.0,V,11.0,V,13.0,V,18.0,V,22.0,V,21.0,V,43.0,V,33.0,V,30.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
117,8,Barcelona,19,Barcelona,44,12,2021,1,25,15.0,V,12.0,V,12.0,V,8.0,V,5.0,V,7.0,V,14.0,V,34.0,V,42.0,V,52.0,V,49.0,V,59.0,V,76.0,V,50.0,V,33.0,V,41.0,V,48.0,V,40.0,V,43.0,V,38.0,V,47.0,V,36.0,V,34.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
118,8,Barcelona,19,Barcelona,44,12,2021,1,26,25.0,V,27.0,V,19.0,V,14.0,V,13.0,V,12.0,V,27.0,V,50.0,V,88.0,V,47.0,V,57.0,V,53.0,V,50.0,V,46.0,V,52.0,V,55.0,V,46.0,V,54.0,V,86.0,V,74.0,V,62.0,V,34.0,V,41.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
119,8,Barcelona,19,Barcelona,44,12,2021,1,27,53.0,V,37.0,V,33.0,V,30.0,V,27.0,V,18.0,V,29.0,V,67.0,V,178.0,V,203.0,V,195.0,V,232.0,V,167.0,V,144.0,V,73.0,V,69.0,V,64.0,V,70.0,V,100.0,V,137.0,V,229.0,V,332.0,V,409.0,V,336.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
120,8,Barcelona,19,Barcelona,44,12,2021,1,28,348.0,V,231.0,V,225.0,V,215.0,V,153.0,V,141.0,V,137.0,V,173.0,V,146.0,V,127.0,V,60.0,V,45.0,V,102.0,V,100.0,V,120.0,V,110.0,V,108.0,V,102.0,V,141.0,V,130.0,V,114.0,V,100.0,V,124.0,V,133.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
121,8,Barcelona,19,Barcelona,44,12,2021,1,29,173.0,V,129.0,V,116.0,V,49.0,V,15.0,V,9.0,V,23.0,V,23.0,V,83.0,V,42.0,V,35.0,V,42.0,V,57.0,V,39.0,V,20.0,V,22.0,V,31.0,V,48.0,V,86.0,V,62.0,V,94.0,V,60.0,V,75.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
122,8,Barcelona,19,Barcelona,44,12,2021,1,30,66.0,V,82.0,V,91.0,V,83.0,V,86.0,V,85.0,V,33.0,V,76.0,V,18.0,V,28.0,V,16.0,V,17.0,V,14.0,V,18.0,V,11.0,V,9.0,V,10.0,V,14.0,V,18.0,V,13.0,V,14.0,V,15.0,V,13.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
123,8,Barcelona,19,Barcelona,44,12,2021,1,31,6.0,V,7.0,V,6.0,V,3.0,V,3.0,V,4.0,V,3.0,V,4.0,V,5.0,V,5.0,V,8.0,V,7.0,V,9.0,V,10.0,V,11.0,V,10.0,V,7.0,V,9.0,V,9.0,V,9.0,V,9.0,V,8.0,V,9.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit
124,8,Barcelona,19,Barcelona,50,12,2021,1,1,28.0,V,28.0,V,13.0,V,11.0,V,16.0,V,34.0,V,12.0,V,16.0,V,22.0,V,27.0,V,23.0,V,17.0,V,24.0,V,24.0,V,36.0,V,31.0,V,21.0,V,14.0,V,15.0,V,12.0,V,15.0,V,15.0,V,13.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
125,8,Barcelona,19,Barcelona,50,12,2021,1,2,10.0,V,8.0,V,8.0,V,8.0,V,8.0,V,6.0,V,12.0,V,9.0,V,12.0,V,11.0,V,19.0,V,13.0,V,14.0,V,12.0,V,16.0,V,16.0,V,17.0,V,20.0,V,18.0,V,22.0,V,35.0,V,38.0,V,38.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
126,8,Barcelona,19,Barcelona,50,12,2021,1,3,26.0,V,14.0,V,7.0,V,6.0,V,6.0,V,6.0,V,9.0,V,9.0,V,13.0,V,14.0,V,12.0,V,11.0,V,11.0,V,11.0,V,35.0,V,25.0,V,28.0,V,23.0,V,33.0,V,37.0,V,98.0,V,101.0,V,67.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
127,8,Barcelona,19,Barcelona,50,12,2021,1,4,48.0,V,26.0,V,26.0,V,37.0,V,39.0,V,24.0,V,15.0,V,22.0,V,15.0,V,23.0,V,29.0,V,28.0,V,,N,,N,19.0,V,16.0,V,18.0,V,22.0,V,35.0,V,36.0,V,29.0,V,26.0,V,28.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
128,8,Barcelona,19,Barcelona,50,12,2021,1,5,33.0,V,24.0,V,18.0,V,12.0,V,10.0,V,14.0,V,33.0,V,73.0,V,99.0,V,113.0,V,60.0,V,50.0,V,23.0,V,19.0,V,14.0,V,11.0,V,19.0,V,31.0,V,58.0,V,49.0,V,39.0,V,35.0,V,27.0,V,34.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
129,8,Barcelona,19,Barcelona,50,12,2021,1,6,43.0,V,28.0,V,25.0,V,18.0,V,15.0,V,14.0,V,16.0,V,17.0,V,19.0,V,19.0,V,20.0,V,22.0,V,24.0,V,13.0,V,10.0,V,10.0,V,8.0,V,8.0,V,32.0,V,83.0,V,41.0,V,38.0,V,31.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
130,8,Barcelona,19,Barcelona,50,12,2021,1,7,25.0,V,25.0,V,27.0,V,22.0,V,21.0,V,19.0,V,25.0,V,43.0,V,66.0,V,80.0,V,81.0,V,88.0,V,67.0,V,30.0,V,20.0,V,21.0,V,26.0,V,27.0,V,31.0,V,108.0,V,106.0,V,75.0,V,68.0,V,26.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
131,8,Barcelona,19,Barcelona,50,12,2021,1,8,24.0,V,37.0,V,24.0,V,22.0,V,18.0,V,22.0,V,25.0,V,69.0,V,157.0,V,101.0,V,64.0,V,59.0,V,59.0,V,50.0,V,39.0,V,58.0,V,56.0,V,79.0,V,83.0,V,82.0,V,72.0,V,56.0,V,34.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
132,8,Barcelona,19,Barcelona,50,12,2021,1,9,11.0,V,14.0,V,7.0,V,7.0,V,8.0,V,8.0,V,10.0,V,9.0,V,13.0,V,14.0,V,15.0,V,14.0,V,13.0,V,13.0,V,14.0,V,14.0,V,15.0,V,14.0,V,13.0,V,13.0,V,11.0,V,12.0,V,9.0,V,8.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
133,8,Barcelona,19,Barcelona,50,12,2021,1,10,7.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,6.0,V,8.0,V,9.0,V,11.0,V,10.0,V,11.0,V,15.0,V,18.0,V,31.0,V,23.0,V,8.0,V,19.0,V,29.0,V,23.0,V,22.0,V,34.0,V,33.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
134,8,Barcelona,19,Barcelona,50,12,2021,1,11,16.0,V,14.0,V,10.0,V,10.0,V,7.0,V,8.0,V,12.0,V,30.0,V,45.0,V,38.0,V,39.0,V,31.0,V,28.0,V,29.0,V,22.0,V,22.0,V,22.0,V,28.0,V,32.0,V,37.0,V,33.0,V,26.0,V,39.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
135,8,Barcelona,19,Barcelona,50,12,2021,1,12,19.0,V,14.0,V,11.0,V,12.0,V,42.0,V,78.0,V,94.0,V,252.0,V,253.0,V,185.0,V,98.0,V,57.0,V,48.0,V,30.0,V,31.0,V,24.0,V,24.0,V,36.0,V,20.0,V,19.0,V,26.0,V,22.0,V,26.0,V,23.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
136,8,Barcelona,19,Barcelona,50,12,2021,1,13,13.0,V,14.0,V,11.0,V,14.0,V,14.0,V,45.0,V,131.0,V,195.0,V,341.0,V,357.0,V,80.0,V,56.0,V,51.0,V,33.0,V,31.0,V,37.0,V,33.0,V,41.0,V,35.0,V,32.0,V,27.0,V,27.0,V,22.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
137,8,Barcelona,19,Barcelona,50,12,2021,1,14,15.0,V,10.0,V,9.0,V,8.0,V,9.0,V,11.0,V,18.0,V,41.0,V,61.0,V,59.0,V,46.0,V,38.0,V,,N,,N,,N,30.0,V,25.0,V,25.0,V,26.0,V,24.0,V,39.0,V,46.0,V,41.0,V,38.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
138,8,Barcelona,19,Barcelona,50,12,2021,1,15,46.0,V,33.0,V,32.0,V,30.0,V,33.0,V,53.0,V,44.0,V,121.0,V,325.0,V,293.0,V,246.0,V,268.0,V,206.0,V,54.0,V,39.0,V,46.0,V,36.0,V,27.0,V,26.0,V,40.0,V,134.0,V,182.0,V,299.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
139,8,Barcelona,19,Barcelona,50,12,2021,1,16,180.0,V,116.0,V,57.0,V,37.0,V,22.0,V,21.0,V,20.0,V,74.0,V,71.0,V,87.0,V,63.0,V,55.0,V,21.0,V,14.0,V,15.0,V,16.0,V,22.0,V,37.0,V,19.0,V,16.0,V,22.0,V,33.0,V,20.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
140,8,Barcelona,19,Barcelona,50,12,2021,1,17,22.0,V,22.0,V,24.0,V,17.0,V,12.0,V,11.0,V,135.0,V,45.0,V,46.0,V,45.0,V,40.0,V,34.0,V,24.0,V,18.0,V,26.0,V,18.0,V,14.0,V,18.0,V,30.0,V,38.0,V,50.0,V,63.0,V,61.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
141,8,Barcelona,19,Barcelona,50,12,2021,1,18,97.0,V,85.0,V,55.0,V,44.0,V,35.0,V,77.0,V,91.0,V,165.0,V,479.0,V,424.0,V,343.0,V,246.0,V,118.0,V,45.0,V,63.0,V,44.0,V,78.0,V,98.0,V,85.0,V,91.0,V,107.0,V,147.0,V,148.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
142,8,Barcelona,19,Barcelona,50,12,2021,1,19,86.0,V,42.0,V,36.0,V,35.0,V,18.0,V,38.0,V,48.0,V,139.0,V,405.0,V,425.0,V,300.0,V,104.0,V,39.0,V,41.0,V,24.0,V,28.0,V,34.0,V,44.0,V,42.0,V,50.0,V,46.0,V,33.0,V,35.0,V,28.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
143,8,Barcelona,19,Barcelona,50,12,2021,1,20,27.0,V,30.0,V,33.0,V,44.0,V,46.0,V,49.0,V,91.0,V,144.0,V,344.0,V,403.0,V,120.0,V,74.0,V,82.0,V,56.0,V,30.0,V,28.0,V,34.0,V,35.0,V,37.0,V,41.0,V,47.0,V,36.0,V,23.0,V,29.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
144,8,Barcelona,19,Barcelona,50,12,2021,1,21,29.0,V,40.0,V,40.0,V,49.0,V,49.0,V,44.0,V,57.0,V,155.0,V,184.0,V,251.0,V,146.0,V,82.0,V,51.0,V,72.0,V,30.0,V,50.0,V,57.0,V,47.0,V,123.0,V,211.0,V,299.0,V,227.0,V,136.0,V,73.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
145,8,Barcelona,19,Barcelona,50,12,2021,1,22,48.0,V,87.0,V,95.0,V,54.0,V,18.0,V,10.0,V,13.0,V,31.0,V,44.0,V,27.0,V,30.0,V,63.0,V,30.0,V,19.0,V,16.0,V,15.0,V,15.0,V,19.0,V,16.0,V,17.0,V,17.0,V,12.0,V,16.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
146,8,Barcelona,19,Barcelona,50,12,2021,1,23,9.0,V,9.0,V,8.0,V,7.0,V,6.0,V,8.0,V,13.0,V,18.0,V,16.0,V,19.0,V,15.0,V,13.0,V,12.0,V,11.0,V,10.0,V,10.0,V,14.0,V,13.0,V,12.0,V,15.0,V,16.0,V,17.0,V,23.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
147,8,Barcelona,19,Barcelona,50,12,2021,1,24,22.0,V,33.0,V,21.0,V,14.0,V,10.0,V,4.0,V,4.0,V,4.0,V,5.0,V,8.0,V,9.0,V,4.0,V,8.0,V,10.0,V,9.0,V,16.0,V,9.0,V,10.0,V,16.0,V,15.0,V,25.0,V,16.0,V,18.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
148,8,Barcelona,19,Barcelona,50,12,2021,1,25,20.0,V,15.0,V,13.0,V,8.0,V,6.0,V,7.0,V,13.0,V,23.0,V,49.0,V,46.0,V,42.0,V,43.0,V,58.0,V,46.0,V,26.0,V,27.0,V,18.0,V,12.0,V,8.0,V,8.0,V,9.0,V,8.0,V,10.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
149,8,Barcelona,19,Barcelona,50,12,2021,1,26,22.0,V,24.0,V,13.0,V,9.0,V,13.0,V,11.0,V,14.0,V,38.0,V,32.0,V,36.0,V,25.0,V,15.0,V,13.0,V,11.0,V,17.0,V,24.0,V,29.0,V,31.0,V,53.0,V,46.0,V,43.0,V,36.0,V,38.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
150,8,Barcelona,19,Barcelona,50,12,2021,1,27,43.0,V,38.0,V,32.0,V,35.0,V,32.0,V,20.0,V,51.0,V,114.0,V,241.0,V,279.0,V,198.0,V,184.0,V,64.0,V,35.0,V,23.0,V,15.0,V,27.0,V,36.0,V,44.0,V,77.0,V,63.0,V,115.0,V,241.0,V,285.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
