trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T4ANA1914,09:53:00,09:53:00,4,6,0
T4ANA1915,10:12:00,10:12:00,4,6,0
T4ANA1916,10:22:00,10:22:00,4,6,0
T4ANA1917,10:36:00,10:36:00,4,6,0
T4ANA1918,10:43:00,10:43:00,4,6,0
T4ANA1919,10:52:00,10:52:00,4,6,0
T4ANA1920,11:02:00,11:02:00,4,6,0
T4ANA1921,11:15:00,11:15:00,4,6,0
T4ANA1922,11:26:00,11:26:00,4,6,0
T4ANA1923,11:37:00,11:37:00,4,6,0
T4ANA1924,11:47:00,11:47:00,4,6,0
T4ANA1925,11:56:00,11:56:00,4,6,0
T4ANA1926,12:06:00,12:06:00,4,6,0
T4ANA1927,12:17:00,12:17:00,4,6,0
T4ANA1928,12:27:00,12:27:00,4,6,0
T4ANA1929,12:36:00,12:36:00,4,6,0
T4ANA1930,12:46:00,12:46:00,4,6,0
T4ANA1931,12:57:00,12:57:00,4,6,0
T4ANA1932,13:07:00,13:07:00,4,6,0
T4ANA1933,13:16:00,13:16:00,4,6,0
T4ANA1934,13:26:00,13:26:00,4,6,0
T4ANA1935,13:37:00,13:37:00,4,6,0
T4ANA1936,13:47:00,13:47:00,4,6,0
T4ANA1937,13:56:00,13:56:00,4,6,0
T4ANA1938,14:06:00,14:06:00,4,6,0
T4ANA1939,14:17:00,14:17:00,4,6,0
T4ANA1940,14:27:00,14:27:00,4,6,0
T4ANA1941,14:36:00,14:36:00,4,6,0
T4ANA1942,14:46:00,14:46:00,4,6,0
T4ANA1943,14:57:00,14:57:00,4,6,0
T4ANA1944,15:07:00,15:07:00,4,6,0
T4ANA1945,15:16:00,15:16:00,4,6,0
T4ANA1946,15:26:00,15:26:00,4,6,0
T4ANA1947,15:37:00,15:37:00,4,6,0
T4ANA1948,15:47:00,15:47:00,4,6,0
T4ANA1949,15:56:00,15:56:00,4,6,0
T4ANA1950,16:06:00,16:06:00,4,6,0
T4ANA1951,16:17:00,16:17:00,4,6,0
T4ANA1952,16:27:00,16:27:00,4,6,0
T4ANA1953,16:36:00,16:36:00,4,6,0
T4ANA1954,16:46:00,16:46:00,4,6,0
T4ANA1955,16:57:00,16:57:00,4,6,0
T4ANA1956,17:07:00,17:07:00,4,6,0
T4ANA1957,17:16:00,17:16:00,4,6,0
T4ANA1958,17:26:00,17:26:00,4,6,0
T4ANA1959,17:37:00,17:37:00,4,6,0
T4ANA1960,17:47:00,17:47:00,4,6,0
T4ANA1961,17:56:00,17:56:00,4,6,0
T4ANA1962,18:06:00,18:06:00,4,6,0
T4ANA1963,18:17:00,18:17:00,4,6,0
T4ANA1964,18:27:00,18:27:00,4,6,0
T4ANA1965,18:36:00,18:36:00,4,6,0
T4ANA1966,18:46:00,18:46:00,4,6,0
T4ANA1967,18:57:00,18:57:00,4,6,0
T4ANA1968,19:07:00,19:07:00,4,6,0
T4ANA1969,19:16:00,19:16:00,4,6,0
T4ANA1970,19:26:00,19:26:00,4,6,0
T4ANA1971,19:37:00,19:37:00,4,6,0
T4ANA1972,19:47:00,19:47:00,4,6,0
T4ANA1973,19:56:00,19:56:00,4,6,0
T4ANA1974,20:06:00,20:06:00,4,6,0
T4ANA1975,20:17:00,20:17:00,4,6,0
T4ANA1976,20:27:00,20:27:00,4,6,0
T4ANA1977,20:36:00,20:36:00,4,6,0
T4ANA1978,20:44:00,20:44:00,4,6,0
T4ANA1979,20:54:00,20:54:00,4,6,0
T4ANA1980,21:07:00,21:07:00,4,6,0
T4ANA1981,21:18:00,21:18:00,4,6,0
T4ANA1982,21:31:00,21:31:00,4,6,0
T4ANA1983,21:40:00,21:40:00,4,6,0
T4ANA1984,21:48:00,21:48:00,4,6,0
T4ANA1985,22:01:00,22:01:00,4,6,0
T4ANA1986,22:07:00,22:07:00,4,6,0
T4ANA1987,22:22:00,22:22:00,4,6,0
T4ANA1988,22:38:00,22:38:00,4,6,0
T4ANA1989,23:08:00,23:08:00,4,6,0
T4ANA1990,23:37:00,23:37:00,4,6,0
T4ANA1991,24:07:00,24:07:00,4,6,0
T4ANA191,05:10:00,05:10:00,5,7,0
T4ANA192,05:39:00,05:39:00,5,7,0
T4ANA193,06:09:00,06:09:00,5,7,0
T4ANA194,06:40:00,06:40:00,5,7,0
T4ANA195,07:05:00,07:05:00,5,7,0
T4ANA196,07:29:00,07:29:00,5,7,0
T4ANA197,07:45:00,07:45:00,5,7,0
T4ANA198,08:08:00,08:08:00,5,7,0
T4ANA199,08:27:00,08:27:00,5,7,0
T4ANA1910,08:46:00,08:46:00,5,7,0
T4ANA1911,09:05:00,09:05:00,5,7,0
T4ANA1912,09:26:00,09:26:00,5,7,0
T4ANA1913,09:41:00,09:41:00,5,7,0
T4ANA1914,09:55:00,09:55:00,5,7,0
T4ANA1915,10:14:00,10:14:00,5,7,0
T4ANA1916,10:24:00,10:24:00,5,7,0
T4ANA1917,10:38:00,10:38:00,5,7,0
T4ANA1918,10:45:00,10:45:00,5,7,0
T4ANA1919,10:54:00,10:54:00,5,7,0
T4ANA1920,11:04:00,11:04:00,5,7,0
T4ANA1921,11:17:00,11:17:00,5,7,0
T4ANA1922,11:28:00,11:28:00,5,7,0
T4ANA1923,11:39:00,11:39:00,5,7,0
T4ANA1924,11:49:00,11:49:00,5,7,0
T4ANA1925,11:58:00,11:58:00,5,7,0
T4ANA1926,12:08:00,12:08:00,5,7,0
T4ANA1927,12:19:00,12:19:00,5,7,0
T4ANA1928,12:29:00,12:29:00,5,7,0
T4ANA1929,12:38:00,12:38:00,5,7,0
T4ANA1930,12:48:00,12:48:00,5,7,0
T4ANA1931,12:59:00,12:59:00,5,7,0
T4ANA1932,13:09:00,13:09:00,5,7,0
T4ANA1933,13:18:00,13:18:00,5,7,0
T4ANA1934,13:28:00,13:28:00,5,7,0
T4ANA1935,13:39:00,13:39:00,5,7,0
T4ANA1936,13:49:00,13:49:00,5,7,0
T4ANA1937,13:58:00,13:58:00,5,7,0
T4ANA1938,14:08:00,14:08:00,5,7,0
T4ANA1939,14:19:00,14:19:00,5,7,0
T4ANA1940,14:29:00,14:29:00,5,7,0
T4ANA1941,14:38:00,14:38:00,5,7,0
T4ANA1942,14:48:00,14:48:00,5,7,0
T4ANA1943,14:59:00,14:59:00,5,7,0
T4ANA1944,15:09:00,15:09:00,5,7,0
T4ANA1945,15:18:00,15:18:00,5,7,0
T4ANA1946,15:28:00,15:28:00,5,7,0
T4ANA1947,15:39:00,15:39:00,5,7,0
T4ANA1948,15:49:00,15:49:00,5,7,0
T4ANA1949,15:58:00,15:58:00,5,7,0
T4ANA1950,16:08:00,16:08:00,5,7,0
T4ANA1951,16:19:00,16:19:00,5,7,0
T4ANA1952,16:29:00,16:29:00,5,7,0
T4ANA1953,16:38:00,16:38:00,5,7,0
T4ANA1954,16:48:00,16:48:00,5,7,0
T4ANA1955,16:59:00,16:59:00,5,7,0
T4ANA1956,17:09:00,17:09:00,5,7,0
T4ANA1957,17:18:00,17:18:00,5,7,0
T4ANA1958,17:28:00,17:28:00,5,7,0
T4ANA1959,17:39:00,17:39:00,5,7,0
T4ANA1960,17:49:00,17:49:00,5,7,0
T4ANA1961,17:58:00,17:58:00,5,7,0
T4ANA1962,18:08:00,18:08:00,5,7,0
T4ANA1963,18:19:00,18:19:00,5,7,0
T4ANA1964,18:29:00,18:29:00,5,7,0
T4ANA1965,18:38:00,18:38:00,5,7,0
T4ANA1966,18:48:00,18:48:00,5,7,0
T4ANA1967,18:59:00,18:59:00,5,7,0
T4ANA1968,19:09:00,19:09:00,5,7,0
T4ANA1969,19:18:00,19:18:00,5,7,0
T4ANA1970,19:28:00,19:28:00,5,7,0
T4ANA1971,19:39:00,19:39:00,5,7,0
T4ANA1972,19:49:00,19:49:00,5,7,0
T4ANA1973,19:58:00,19:58:00,5,7,0
T4ANA1974,20:08:00,20:08:00,5,7,0
T4ANA1975,20:19:00,20:19:00,5,7,0
T4ANA1976,20:29:00,20:29:00,5,7,0
T4ANA1977,20:38:00,20:38:00,5,7,0
T4ANA1978,20:46:00,20:46:00,5,7,0
T4ANA1979,20:56:00,20:56:00,5,7,0
T4ANA1980,21:09:00,21:09:00,5,7,0
T4ANA1981,21:20:00,21:20:00,5,7,0
T4ANA1982,21:33:00,21:33:00,5,7,0
T4ANA1983,21:42:00,21:42:00,5,7,0
T4ANA1984,21:50:00,21:50:00,5,7,0
T4ANA1985,22:03:00,22:03:00,5,7,0
T4ANA1986,22:09:00,22:09:00,5,7,0
T4ANA1987,22:24:00,22:24:00,5,7,0
T4ANA1988,22:40:00,22:40:00,5,7,0
T4ANA1989,23:10:00,23:10:00,5,7,0
T4ANA1990,23:39:00,23:39:00,5,7,0
T4ANA1991,24:09:00,24:09:00,5,7,0
T4ANA191,05:12:00,05:12:00,6,8,0
T4ANA192,05:41:00,05:41:00,6,8,0
T4ANA193,06:11:00,06:11:00,6,8,0
T4ANA194,06:42:00,06:42:00,6,8,0
T4ANA195,07:07:00,07:07:00,6,8,0
T4ANA196,07:31:00,07:31:00,6,8,0
T4ANA197,07:47:00,07:47:00,6,8,0
T4ANA198,08:10:00,08:10:00,6,8,0
T4ANA199,08:29:00,08:29:00,6,8,0
T4ANA1910,08:48:00,08:48:00,6,8,0
T4ANA1911,09:07:00,09:07:00,6,8,0
T4ANA1912,09:28:00,09:28:00,6,8,0
T4ANA1913,09:43:00,09:43:00,6,8,0
T4ANA1914,09:57:00,09:57:00,6,8,0
T4ANA1915,10:16:00,10:16:00,6,8,0
T4ANA1916,10:26:00,10:26:00,6,8,0
T4ANA1917,10:40:00,10:40:00,6,8,0
T4ANA1918,10:47:00,10:47:00,6,8,0
T4ANA1919,10:56:00,10:56:00,6,8,0
T4ANA1920,11:06:00,11:06:00,6,8,0
T4ANA1921,11:19:00,11:19:00,6,8,0
T4ANA1922,11:30:00,11:30:00,6,8,0
T4ANA1923,11:41:00,11:41:00,6,8,0
T4ANA1924,11:51:00,11:51:00,6,8,0
T4ANA1925,12:00:00,12:00:00,6,8,0
T4ANA1926,12:10:00,12:10:00,6,8,0
T4ANA1927,12:21:00,12:21:00,6,8,0
T4ANA1928,12:31:00,12:31:00,6,8,0
T4ANA1929,12:40:00,12:40:00,6,8,0
T4ANA1930,12:50:00,12:50:00,6,8,0
T4ANA1931,13:01:00,13:01:00,6,8,0
T4ANA1932,13:11:00,13:11:00,6,8,0
T4ANA1933,13:20:00,13:20:00,6,8,0
T4ANA1934,13:30:00,13:30:00,6,8,0
T4ANA1935,13:41:00,13:41:00,6,8,0
T4ANA1936,13:51:00,13:51:00,6,8,0
T4ANA1937,14:00:00,14:00:00,6,8,0
T4ANA1938,14:10:00,14:10:00,6,8,0
T4ANA1939,14:21:00,14:21:00,6,8,0
T4ANA1940,14:31:00,14:31:00,6,8,0
T4ANA1941,14:40:00,14:40:00,6,8,0
T4ANA1942,14:50:00,14:50:00,6,8,0
T4ANA1943,15:01:00,15:01:00,6,8,0
T4ANA1944,15:11:00,15:11:00,6,8,0
T4ANA1945,15:20:00,15:20:00,6,8,0
T4ANA1946,15:30:00,15:30:00,6,8,0
T4ANA1947,15:41:00,15:41:00,6,8,0
T4ANA1948,15:51:00,15:51:00,6,8,0
T4ANA1949,16:00:00,16:00:00,6,8,0
T4ANA1950,16:10:00,16:10:00,6,8,0
T4ANA1951,16:21:00,16:21:00,6,8,0
T4ANA1952,16:31:00,16:31:00,6,8,0
T4ANA1953,16:40:00,16:40:00,6,8,0
T4ANA1954,16:50:00,16:50:00,6,8,0
T4ANA1955,17:01:00,17:01:00,6,8,0
T4ANA1956,17:11:00,17:11:00,6,8,0
T4ANA1957,17:20:00,17:20:00,6,8,0
T4ANA1958,17:30:00,17:30:00,6,8,0
T4ANA1959,17:41:00,17:41:00,6,8,0
T4ANA1960,17:51:00,17:51:00,6,8,0
T4ANA1961,18:00:00,18:00:00,6,8,0
T4ANA1962,18:10:00,18:10:00,6,8,0
T4ANA1963,18:21:00,18:21:00,6,8,0
T4ANA1964,18:31:00,18:31:00,6,8,0
T4ANA1965,18:40:00,18:40:00,6,8,0
T4ANA1966,18:50:00,18:50:00,6,8,0
T4ANA1967,19:01:00,19:01:00,6,8,0
T4ANA1968,19:11:00,19:11:00,6,8,0
T4ANA1969,19:20:00,19:20:00,6,8,0
T4ANA1970,19:30:00,19:30:00,6,8,0
T4ANA1971,19:41:00,19:41:00,6,8,0
T4ANA1972,19:51:00,19:51:00,6,8,0
T4ANA1973,20:00:00,20:00:00,6,8,0
T4ANA1974,20:10:00,20:10:00,6,8,0
T4ANA1975,20:21:00,20:21:00,6,8,0
T4ANA1976,20:31:00,20:31:00,6,8,0
T4ANA1977,20:40:00,20:40:00,6,8,0
T4ANA1978,20:48:00,20:48:00,6,8,0
T4ANA1979,20:58:00,20:58:00,6,8,0
T4ANA1980,21:11:00,21:11:00,6,8,0
T4ANA1981,21:22:00,21:22:00,6,8,0
T4ANA1982,21:35:00,21:35:00,6,8,0
T4ANA1983,21:44:00,21:44:00,6,8,0
T4ANA1984,21:52:00,21:52:00,6,8,0
T4ANA1985,22:05:00,22:05:00,6,8,0
T4ANA1986,22:11:00,22:11:00,6,8,0
T4ANA1987,22:26:00,22:26:00,6,8,0
T4ANA1988,22:42:00,22:42:00,6,8,0
T4ANA1989,23:12:00,23:12:00,6,8,0
T4ANA1990,23:41:00,23:41:00,6,8,0
T4ANA1991,24:11:00,24:11:00,6,8,0
T4ANA191,05:14:00,05:14:00,7,9,0
T4ANA192,05:43:00,05:43:00,7,9,0
T4ANA193,06:13:00,06:13:00,7,9,0
T4ANA194,06:44:00,06:44:00,7,9,0
T4ANA195,07:09:00,07:09:00,7,9,0
T4ANA196,07:33:00,07:33:00,7,9,0
T4ANA197,07:49:00,07:49:00,7,9,0
T4ANA198,08:12:00,08:12:00,7,9,0
T4ANA199,08:31:00,08:31:00,7,9,0
T4ANA1910,08:50:00,08:50:00,7,9,0
T4ANA1911,09:09:00,09:09:00,7,9,0
T4ANA1912,09:30:00,09:30:00,7,9,0
T4ANA1913,09:45:00,09:45:00,7,9,0
T4ANA1914,09:59:00,09:59:00,7,9,0
T4ANA1915,10:18:00,10:18:00,7,9,0
T4ANA1916,10:28:00,10:28:00,7,9,0
T4ANA1917,10:42:00,10:42:00,7,9,0
T4ANA1918,10:49:00,10:49:00,7,9,0
T4ANA1919,10:58:00,10:58:00,7,9,0
T4ANA1920,11:08:00,11:08:00,7,9,0
T4ANA1921,11:21:00,11:21:00,7,9,0
T4ANA1922,11:32:00,11:32:00,7,9,0
T4ANA1923,11:43:00,11:43:00,7,9,0
T4ANA1924,11:53:00,11:53:00,7,9,0
T4ANA1925,12:02:00,12:02:00,7,9,0
T4ANA1926,12:12:00,12:12:00,7,9,0
T4ANA1927,12:23:00,12:23:00,7,9,0
T4ANA1928,12:33:00,12:33:00,7,9,0
T4ANA1929,12:42:00,12:42:00,7,9,0
T4ANA1930,12:52:00,12:52:00,7,9,0
T4ANA1931,13:03:00,13:03:00,7,9,0
T4ANA1932,13:13:00,13:13:00,7,9,0
T4ANA1933,13:22:00,13:22:00,7,9,0
T4ANA1934,13:32:00,13:32:00,7,9,0
T4ANA1935,13:43:00,13:43:00,7,9,0
T4ANA1936,13:53:00,13:53:00,7,9,0
T4ANA1937,14:02:00,14:02:00,7,9,0
T4ANA1938,14:12:00,14:12:00,7,9,0
T4ANA1939,14:23:00,14:23:00,7,9,0
T4ANA1940,14:33:00,14:33:00,7,9,0
T4ANA1941,14:42:00,14:42:00,7,9,0
T4ANA1942,14:52:00,14:52:00,7,9,0
T4ANA1943,15:03:00,15:03:00,7,9,0
T4ANA1944,15:13:00,15:13:00,7,9,0
T4ANA1945,15:22:00,15:22:00,7,9,0
T4ANA1946,15:32:00,15:32:00,7,9,0
T4ANA1947,15:43:00,15:43:00,7,9,0
T4ANA1948,15:53:00,15:53:00,7,9,0
T4ANA1949,16:02:00,16:02:00,7,9,0
T4ANA1950,16:12:00,16:12:00,7,9,0
T4ANA1951,16:23:00,16:23:00,7,9,0
T4ANA1952,16:33:00,16:33:00,7,9,0
T4ANA1953,16:42:00,16:42:00,7,9,0
T4ANA1954,16:52:00,16:52:00,7,9,0
T4ANA1955,17:03:00,17:03:00,7,9,0
T4ANA1956,17:13:00,17:13:00,7,9,0
T4ANA1957,17:22:00,17:22:00,7,9,0
T4ANA1958,17:32:00,17:32:00,7,9,0
T4ANA1959,17:43:00,17:43:00,7,9,0
T4ANA1960,17:53:00,17:53:00,7,9,0
T4ANA1961,18:02:00,18:02:00,7,9,0
T4ANA1962,18:12:00,18:12:00,7,9,0
T4ANA1963,18:23:00,18:23:00,7,9,0
T4ANA1964,18:33:00,18:33:00,7,9,0
T4ANA1965,18:42:00,18:42:00,7,9,0
T4ANA1966,18:52:00,18:52:00,7,9,0
T4ANA1967,19:03:00,19:03:00,7,9,0
T4ANA1968,19:13:00,19:13:00,7,9,0
T4ANA1969,19:22:00,19:22:00,7,9,0
T4ANA1970,19:32:00,19:32:00,7,9,0
T4ANA1971,19:43:00,19:43:00,7,9,0
T4ANA1972,19:53:00,19:53:00,7,9,0
T4ANA1973,20:02:00,20:02:00,7,9,0
T4ANA1974,20:12:00,20:12:00,7,9,0
T4ANA1975,20:23:00,20:23:00,7,9,0
T4ANA1976,20:33:00,20:33:00,7,9,0
T4ANA1977,20:42:00,20:42:00,7,9,0
T4ANA1978,20:50:00,20:50:00,7,9,0
T4ANA1979,21:00:00,21:00:00,7,9,0
T4ANA1980,21:13:00,21:13:00,7,9,0
T4ANA1981,21:24:00,21:24:00,7,9,0
T4ANA1982,21:37:00,21:37:00,7,9,0
T4ANA1983,21:46:00,21:46:00,7,9,0
T4ANA1984,21:54:00,21:54:00,7,9,0
T4ANA1985,22:07:00,22:07:00,7,9,0
T4ANA1986,22:13:00,22:13:00,7,9,0
T4ANA1987,22:28:00,22:28:00,7,9,0
T4ANA1988,22:44:00,22:44:00,7,9,0
T4ANA1989,23:14:00,23:14:00,7,9,0
T4ANA1990,23:43:00,23:43:00,7,9,0
T4ANA1991,24:13:00,24:13:00,7,9,0
T4ANA191,05:15:00,05:15:00,8,10,0
T4ANA192,05:44:00,05:44:00,8,10,0
T4ANA193,06:14:00,06:14:00,8,10,0
T4ANA194,06:45:00,06:45:00,8,10,0
T4ANA195,07:10:00,07:10:00,8,10,0
T4ANA196,07:34:00,07:34:00,8,10,0
T4ANA197,07:50:00,07:50:00,8,10,0
T4ANA198,08:13:00,08:13:00,8,10,0
T4ANA199,08:32:00,08:32:00,8,10,0
T4ANA1910,08:51:00,08:51:00,8,10,0
T4ANA1911,09:10:00,09:10:00,8,10,0
T4ANA1912,09:31:00,09:31:00,8,10,0
T4ANA1913,09:46:00,09:46:00,8,10,0
T4ANA1914,10:00:00,10:00:00,8,10,0
T4ANA1915,10:19:00,10:19:00,8,10,0
T4ANA1916,10:29:00,10:29:00,8,10,0
T4ANA1917,10:43:00,10:43:00,8,10,0
T4ANA1918,10:50:00,10:50:00,8,10,0
T4ANA1919,10:59:00,10:59:00,8,10,0
T4ANA1920,11:09:00,11:09:00,8,10,0
T4ANA1921,11:22:00,11:22:00,8,10,0
T4ANA1922,11:33:00,11:33:00,8,10,0
T4ANA1923,11:44:00,11:44:00,8,10,0
T4ANA1924,11:54:00,11:54:00,8,10,0
T4ANA1925,12:03:00,12:03:00,8,10,0
T4ANA1926,12:13:00,12:13:00,8,10,0
T4ANA1927,12:24:00,12:24:00,8,10,0
T4ANA1928,12:34:00,12:34:00,8,10,0
T4ANA1929,12:43:00,12:43:00,8,10,0
T4ANA1930,12:53:00,12:53:00,8,10,0
T4ANA1931,13:04:00,13:04:00,8,10,0
T4ANA1932,13:14:00,13:14:00,8,10,0
T4ANA1933,13:23:00,13:23:00,8,10,0
T4ANA1934,13:33:00,13:33:00,8,10,0
T4ANA1935,13:44:00,13:44:00,8,10,0
T4ANA1936,13:54:00,13:54:00,8,10,0
T4ANA1937,14:03:00,14:03:00,8,10,0
T4ANA1938,14:13:00,14:13:00,8,10,0
T4ANA1939,14:24:00,14:24:00,8,10,0
T4ANA1940,14:34:00,14:34:00,8,10,0
T4ANA1941,14:43:00,14:43:00,8,10,0
T4ANA1942,14:53:00,14:53:00,8,10,0
T4ANA1943,15:04:00,15:04:00,8,10,0
T4ANA1944,15:14:00,15:14:00,8,10,0
T4ANA1945,15:23:00,15:23:00,8,10,0
T4ANA1946,15:33:00,15:33:00,8,10,0
T4ANA1947,15:44:00,15:44:00,8,10,0
T4ANA1948,15:54:00,15:54:00,8,10,0
T4ANA1949,16:03:00,16:03:00,8,10,0
T4ANA1950,16:13:00,16:13:00,8,10,0
T4ANA1951,16:24:00,16:24:00,8,10,0
T4ANA1952,16:34:00,16:34:00,8,10,0
T4ANA1953,16:43:00,16:43:00,8,10,0
T4ANA1954,16:53:00,16:53:00,8,10,0
T4ANA1955,17:04:00,17:04:00,8,10,0
T4ANA1956,17:14:00,17:14:00,8,10,0
T4ANA1957,17:23:00,17:23:00,8,10,0
T4ANA1958,17:33:00,17:33:00,8,10,0
T4ANA1959,17:44:00,17:44:00,8,10,0
T4ANA1960,17:54:00,17:54:00,8,10,0
T4ANA1961,18:03:00,18:03:00,8,10,0
T4ANA1962,18:13:00,18:13:00,8,10,0
T4ANA1963,18:24:00,18:24:00,8,10,0
T4ANA1964,18:34:00,18:34:00,8,10,0
T4ANA1965,18:43:00,18:43:00,8,10,0
T4ANA1966,18:53:00,18:53:00,8,10,0
T4ANA1967,19:04:00,19:04:00,8,10,0
T4ANA1968,19:14:00,19:14:00,8,10,0
T4ANA1969,19:23:00,19:23:00,8,10,0
T4ANA1970,19:33:00,19:33:00,8,10,0
T4ANA1971,19:44:00,19:44:00,8,10,0
T4ANA1972,19:54:00,19:54:00,8,10,0
T4ANA1973,20:03:00,20:03:00,8,10,0
T4ANA1974,20:13:00,20:13:00,8,10,0
T4ANA1975,20:24:00,20:24:00,8,10,0
T4ANA1976,20:34:00,20:34:00,8,10,0
T4ANA1977,20:43:00,20:43:00,8,10,0
T4ANA1978,20:51:00,20:51:00,8,10,0
T4ANA1979,21:01:00,21:01:00,8,10,0
T4ANA1980,21:14:00,21:14:00,8,10,0
T4ANA1981,21:25:00,21:25:00,8,10,0
T4ANA1982,21:38:00,21:38:00,8,10,0
T4ANA1983,21:47:00,21:47:00,8,10,0
T4ANA1984,21:55:00,21:55:00,8,10,0
T4ANA1985,22:08:00,22:08:00,8,10,0
T4ANA1986,22:14:00,22:14:00,8,10,0
T4ANA1987,22:29:00,22:29:00,8,10,0
T4ANA1988,22:45:00,22:45:00,8,10,0
T4ANA1989,23:15:00,23:15:00,8,10,0
T4ANA1990,23:44:00,23:44:00,8,10,0
T4ANA1991,24:14:00,24:14:00,8,10,0
T4ANA191,05:17:00,05:17:00,9,11,0
T4ANA192,05:46:00,05:46:00,9,11,0
T4ANA193,06:16:00,06:16:00,9,11,0
T4ANA194,06:47:00,06:47:00,9,11,0
T4ANA195,07:12:00,07:12:00,9,11,0
T4ANA196,07:36:00,07:36:00,9,11,0
T4ANA197,07:52:00,07:52:00,9,11,0
T4ANA198,08:15:00,08:15:00,9,11,0
T4ANA199,08:34:00,08:34:00,9,11,0
T4ANA1910,08:53:00,08:53:00,9,11,0
T4ANA1911,09:12:00,09:12:00,9,11,0
T4ANA1912,09:33:00,09:33:00,9,11,0
T4ANA1913,09:48:00,09:48:00,9,11,0
T4ANA1914,10:02:00,10:02:00,9,11,0
T4ANA1915,10:21:00,10:21:00,9,11,0
T4ANA1916,10:31:00,10:31:00,9,11,0
T4ANA1917,10:45:00,10:45:00,9,11,0
T4ANA1918,10:52:00,10:52:00,9,11,0
T4ANA1919,11:01:00,11:01:00,9,11,0
T4ANA1920,11:11:00,11:11:00,9,11,0
T4ANA1921,11:24:00,11:24:00,9,11,0
T4ANA1922,11:35:00,11:35:00,9,11,0
T4ANA1923,11:46:00,11:46:00,9,11,0
T4ANA1924,11:56:00,11:56:00,9,11,0
T4ANA1925,12:05:00,12:05:00,9,11,0
T4ANA1926,12:15:00,12:15:00,9,11,0
T4ANA1927,12:26:00,12:26:00,9,11,0
T4ANA1928,12:36:00,12:36:00,9,11,0
T4ANA1929,12:45:00,12:45:00,9,11,0
T4ANA1930,12:55:00,12:55:00,9,11,0
T4ANA1931,13:06:00,13:06:00,9,11,0
T4ANA1932,13:16:00,13:16:00,9,11,0
T4ANA1933,13:25:00,13:25:00,9,11,0
T4ANA1934,13:35:00,13:35:00,9,11,0
T4ANA1935,13:46:00,13:46:00,9,11,0
T4ANA1936,13:56:00,13:56:00,9,11,0
T4ANA1937,14:05:00,14:05:00,9,11,0
T4ANA1938,14:15:00,14:15:00,9,11,0
T4ANA1939,14:26:00,14:26:00,9,11,0
T4ANA1940,14:36:00,14:36:00,9,11,0
T4ANA1941,14:45:00,14:45:00,9,11,0
T4ANA1942,14:55:00,14:55:00,9,11,0
T4ANA1943,15:06:00,15:06:00,9,11,0
T4ANA1944,15:16:00,15:16:00,9,11,0
T4ANA1945,15:25:00,15:25:00,9,11,0
T4ANA1946,15:35:00,15:35:00,9,11,0
T4ANA1947,15:46:00,15:46:00,9,11,0
T4ANA1948,15:56:00,15:56:00,9,11,0
T4ANA1949,16:05:00,16:05:00,9,11,0
T4ANA1950,16:15:00,16:15:00,9,11,0
T4ANA1951,16:26:00,16:26:00,9,11,0
T4ANA1952,16:36:00,16:36:00,9,11,0
T4ANA1953,16:45:00,16:45:00,9,11,0
T4ANA1954,16:55:00,16:55:00,9,11,0
T4ANA1955,17:06:00,17:06:00,9,11,0
T4ANA1956,17:16:00,17:16:00,9,11,0
T4ANA1957,17:25:00,17:25:00,9,11,0
T4ANA1958,17:35:00,17:35:00,9,11,0
T4ANA1959,17:46:00,17:46:00,9,11,0
T4ANA1960,17:56:00,17:56:00,9,11,0
T4ANA1961,18:05:00,18:05:00,9,11,0
T4ANA1962,18:15:00,18:15:00,9,11,0
T4ANA1963,18:26:00,18:26:00,9,11,0
T4ANA1964,18:36:00,18:36:00,9,11,0
T4ANA1965,18:45:00,18:45:00,9,11,0
T4ANA1966,18:55:00,18:55:00,9,11,0
T4ANA1967,19:06:00,19:06:00,9,11,0
T4ANA1968,19:16:00,19:16:00,9,11,0
T4ANA1969,19:25:00,19:25:00,9,11,0
T4ANA1970,19:35:00,19:35:00,9,11,0
T4ANA1971,19:46:00,19:46:00,9,11,0
T4ANA1972,19:56:00,19:56:00,9,11,0
T4ANA1973,20:05:00,20:05:00,9,11,0
T4ANA1974,20:15:00,20:15:00,9,11,0
T4ANA1975,20:26:00,20:26:00,9,11,0
T4ANA1976,20:36:00,20:36:00,9,11,0
T4ANA1977,20:45:00,20:45:00,9,11,0
T4ANA1978,20:53:00,20:53:00,9,11,0
T4ANA1979,21:03:00,21:03:00,9,11,0
T4ANA1980,21:16:00,21:16:00,9,11,0
T4ANA1981,21:27:00,21:27:00,9,11,0
T4ANA1982,21:40:00,21:40:00,9,11,0
T4ANA1983,21:49:00,21:49:00,9,11,0
T4ANA1984,21:57:00,21:57:00,9,11,0
T4ANA1985,22:10:00,22:10:00,9,11,0
T4ANA1986,22:16:00,22:16:00,9,11,0
T4ANA1987,22:31:00,22:31:00,9,11,0
T4ANA1988,22:47:00,22:47:00,9,11,0
T4ANA1989,23:17:00,23:17:00,9,11,0
T4ANA1990,23:46:00,23:46:00,9,11,0
T4ANA1991,24:16:00,24:16:00,9,11,0
T4ANA191,05:18:00,05:18:00,10,12,0
T4ANA192,05:47:00,05:47:00,10,12,0
T4ANA193,06:17:00,06:17:00,10,12,0
T4ANA194,06:48:00,06:48:00,10,12,0
T4ANA195,07:13:00,07:13:00,10,12,0
T4ANA196,07:37:00,07:37:00,10,12,0
