,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
395,555633,1210993,483549,91858,752921,151372,0
396,555633,1210993,483549,91858,752921,151372,0
397,555633,1210993,483549,91858,752921,151372,0
398,555633,1210993,483549,91858,752921,151372,0
399,555633,1210993,483549,91858,752921,151372,0
400,555633,1210993,483549,91858,752921,151372,0
401,555633,1210993,483549,91858,752921,151372,0
402,555633,1210993,483549,91858,752921,151372,0
403,555633,1210993,483549,91858,752921,151372,0
404,555633,1210993,483549,91858,752921,151372,0
405,555633,1210993,483549,91858,752921,151372,0
406,555633,1210993,483549,91858,752921,151372,0
407,555633,1210993,483549,91858,752921,151372,0
408,555633,1210993,483549,91858,752921,151372,0
409,555633,1214788,483549,91858,794581,156297,0
410,555677,1216016,485564,92394,850018,156494,0
411,556072,1218114,486278,93482,897907,156664,0
412,557259,1219754,487679,94143,915860,156834,0
413,557955,1222154,488510,94729,923005,157023,0
414,558324,1223873,489928,95492,930219,157212,0
415,558929,1225798,490819,96440,937686,157401,0
416,559730,1227925,491758,97466,944933,157590,0
417,560453,1229984,492266,98601,953843,157864,0
418,561556,1232284,493703,99679,962292,158016,0
419,562146,1234224,495272,100700,970597,158412,0
420,563089,1236981,496585,102116,979643,158686,0
421,564310,1239575,498036,103424,989751,158960,0
422,565507,1242772,499069,105418,999769,159234,0
423,567010,1244834,500815,107079,1010029,159447,0
424,568323,1247261,501763,108717,1019626,159782,0
425,569251,1249240,502882,110104,1030830,160122,0
426,570328,1251940,503973,111752,1043375,160462,0
427,571509,1254549,504820,114061,1055349,160802,0
428,573308,1257549,506034,115412,1067063,161142,0
429,574183,1260795,507386,117573,1076927,161482,0
430,575937,1263983,508634,119601,1088543,161700,0
431,577626,1266687,509809,122095,1099483,162114,0
432,579435,1269425,510782,124585,1111150,162502,0
433,581217,1272858,512096,126432,1122851,162842,0
434,582634,1275726,513421,128758,1133851,163121,0
435,584530,1278897,514090,131207,1145742,163339,0
436,586241,1282109,515632,132608,1156300,163557,0
437,587613,1284496,516628,134955,1166687,163775,0
438,589301,1287667,517368,136720,1178851,163993,0
439,590921,1291254,518661,138840,1190443,164211,0
440,592650,1295203,519615,141323,1200951,164429,0
441,594486,1299006,520682,143603,1211749,164647,0
442,596011,1302744,521495,145619,1222229,164865,0
443,597481,1306005,522418,147856,1232614,165083,0
444,599331,1308688,523461,149860,1244112,165301,0
445,600771,1315094,524689,151731,1256462,165561,0
446,602249,1317295,528728,154853,1266682,165760,0
447,605244,1319291,529777,157669,1276078,165959,0
448,608356,1321194,530904,159341,1285500,166158,0
449,610021,1328396,532152,161108,1296082,166516,0
450,611680,1330316,536647,163870,1305594,166691,0
451,614586,1332409,538001,166801,1314316,166734,0
452,617875,1334311,538780,168539,1323554,167041,0
453,620019,1339478,540058,169987,1333407,167338,0
454,621947,1342110,544060,171967,1343080,167447,0
455,624310,1344586,545845,175155,1349980,167688,0
456,627755,1347048,547780,177070,1357846,167731,0
457,630274,1352707,549815,178789,1365702,168192,0
458,632724,1354712,552918,181706,1371796,168325,0
