,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
655,13626,36717,15859,3250,39096,3168,0
656,13632,36767,15865,3253,39249,3168,0
657,13639,36815,15875,3256,39390,3168,0
658,13648,36853,15887,3260,39531,3168,0
659,13654,36896,15896,3260,39663,3168,0
660,13667,36940,15908,3264,39798,3168,0
661,13679,36981,15918,3267,39932,3168,0
662,13689,37031,15926,3271,40060,3168,0
663,13697,37077,15935,3273,40187,3168,0
664,13706,37106,15949,3274,40306,3168,0
665,13712,37132,15967,3276,40436,3168,0
666,13717,37167,15979,3278,40554,3168,0
667,13726,37198,15989,3279,40671,3168,0
668,13739,37232,15996,3281,40785,3168,0
669,13745,37258,16002,3285,40898,3168,0
670,13755,37292,16014,3287,41008,3168,0
671,13766,37318,16024,3288,41115,3168,0
