,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
655,13655,36101,15366,3256,38768,3152,0
656,13668,36143,15371,3261,38877,3152,0
657,13677,36197,15379,3266,38985,3152,0
658,13685,36232,15388,3269,39093,3152,0
659,13698,36280,15401,3270,39205,3152,0
660,13709,36339,15406,3271,39303,3152,0
661,13718,36380,15412,3276,39412,3152,0
662,13722,36408,15425,3277,39518,3152,0
663,13729,36446,15440,3279,39625,3152,0
664,13737,36479,15448,3282,39730,3152,0
665,13751,36508,15458,3285,39824,3152,0
666,13758,36538,15468,3286,39914,3152,0
667,13772,36588,15473,3289,40012,3152,0
668,13778,36617,15482,3294,40103,3152,0
669,13790,36646,15497,3299,40200,3152,0
670,13807,36668,15508,3302,40299,3152,0
671,13817,36691,15516,3304,40390,3152,0
