,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
514,632627,1541034,626424,149346,1427876,162293,0
515,633352,1543041,627107,149656,1431363,162293,0
516,633913,1544573,627908,149966,1434688,162293,0
517,634166,1545989,628771,150310,1437564,162379,0
518,634511,1546868,629506,150874,1440419,162465,0
519,635009,1547684,630404,151328,1444249,162551,0
520,635197,1549160,631316,151739,1447700,162637,0
521,635458,1549862,632242,152322,1452096,162760,0
522,635794,1550814,632967,152811,1456266,162883,0
523,636204,1551324,633548,153190,1460593,163006,0
524,636369,1551803,634256,153683,1466016,163129,0
525,636821,1552532,634954,154125,1468340,163252,0
526,637116,1553384,635437,154449,1470886,163375,0
527,637445,1553799,635755,154832,1473414,163498,0
528,637751,1554370,636093,155156,1476111,163621,0
529,638114,1555148,636528,155480,1478736,163744,0
530,638398,1555749,636912,155728,1481029,163867,0
531,638654,1555911,637178,156128,1483406,163953,0
532,639294,1556359,637535,156452,1485763,164076,0
533,639762,1556673,637857,156663,1487783,164162,0
534,640500,1556898,638263,157100,1490015,164248,0
535,641282,1557296,638816,157424,1492030,164334,0
536,642112,1557603,639140,157748,1493984,164420,0
537,643044,1557862,639413,158072,1496135,164506,0
538,644476,1558185,639719,158396,1497673,164592,0
539,644926,1558428,640206,158734,1499073,164657,0
540,646536,1558620,640441,159019,1500731,164764,0
541,647622,1563563,644123,159712,1504875,164887,0
542,648653,1564020,646758,160675,1509104,164973,0
543,649850,1564298,647616,161237,1513630,165059,0
544,650280,1564471,648084,161634,1518755,165145,0
545,650915,1568373,652476,162791,1525725,165564,0
546,651589,1569048,655017,163555,1533268,165650,0
547,652734,1569730,656041,164056,1541023,165736,0
548,653545,1570790,656572,164388,1547994,165822,0
549,654131,1575590,661128,165185,1557764,166118,0
550,654818,1577331,663199,165864,1567344,166155,0
551,655739,1579122,663816,166382,1575433,166155,0
552,656360,1581955,664880,166684,1583676,166192,0
553,656848,1587494,667325,167584,1590809,166229,0
554,657293,1590285,668423,168511,1597368,166229,0
555,657498,1593897,668933,169010,1603504,166229,0
556,657672,1597157,669486,169462,1607039,166229,0
557,657903,1600158,670070,170008,1608549,166229,0
558,658462,1603553,670475,170338,1609201,166229,0
559,658713,1605956,671215,170896,1609408,166229,0
560,658837,1608457,671709,171560,1609960,166229,0
561,659070,1610858,672205,172267,1610581,166229,0
562,659276,1613586,673218,172695,1610581,166229,0
563,659631,1616239,673586,172801,1610581,166229,0
564,660392,1618650,674478,173088,1610581,166229,0
565,661063,1620785,675424,173088,1610581,166229,0
566,662288,1623455,676254,173206,1610581,166229,0
567,663405,1625234,677097,173383,1610581,166229,0
568,664434,1626596,677915,173442,1610581,166229,0
569,665627,1628165,678576,173560,1610581,166229,0
570,667369,1630596,679504,173619,1610581,166229,0
571,668623,1632023,680322,173737,1610581,166229,0
572,670399,1632937,680926,173973,1610581,166229,0
573,670399,1632937,680926,173973,1610581,166229,0
574,670399,1632937,680926,173973,1610581,166229,0
575,670399,1632937,680926,173973,1610581,166229,0
576,670399,1632937,680926,173973,1610581,166229,0
577,670399,1632937,680926,173973,1610581,166229,0
578,670399,1632937,680926,173973,1610581,166229,0
579,670399,1632937,680926,173973,1610581,166229,0
580,670399,1632937,680926,173973,1610581,166229,0
581,670399,1632937,680926,173973,1610581,166229,0
582,670399,1632937,680926,173973,1610581,166229,0
583,670399,1632937,680926,173973,1610581,166229,0
584,670399,1632937,680926,173973,1610581,166229,0
585,670399,1632937,680926,173973,1610581,166229,0
586,670399,1632937,680926,173973,1610581,166229,0
587,670399,1632937,680926,173973,1610581,166229,0
588,670399,1632937,680926,173973,1610581,166229,0
589,670399,1632937,680926,173973,1610581,166229,0
590,670399,1632937,680926,173973,1610581,166229,0
591,670399,1632937,680926,173973,1610581,166229,0
592,670399,1632937,680926,173973,1610581,166229,0
593,670399,1632937,680926,173973,1610581,166229,0
594,670399,1632937,680926,173973,1610581,166229,0
595,670399,1632937,680926,173973,1610581,166229,0
596,670399,1632937,680926,173973,1610581,166229,0
597,676510,1643469,699554,174622,1610581,166229,0
598,681806,1645392,703347,175094,1610581,166229,0
599,682409,1647263,704344,175094,1610581,166229,0
600,682884,1648817,705331,175094,1610581,166229,0
601,683276,1650935,706234,175094,1610581,166229,0
602,683814,1653081,707103,175094,1610581,166229,0
603,684391,1654822,708041,175094,1610581,166229,0
604,684885,1657151,708798,175094,1610581,166229,0
605,685553,1659072,709329,175123,1611325,166229,0
