service_id,date,exception_type
2.121.8.2669.2932,20210220,1
2.121.8.2669.2932,20210227,1
2.121.8.2669.2932,20210306,1
2.121.8.2669.2932,20210313,1
2.121.8.2669.2932,20210320,1
2.121.8.2669.2932,20210327,1
2.121.8.2669.2932,20210403,1
2.121.8.2669.2932,20210410,1
2.121.8.2669.2932,20210417,1
2.121.8.2669.2932,20210424,1
2.121.8.2669.2932,20210508,1
2.121.8.2669.2932,20210515,1
2.121.8.2669.2932,20210522,1
2.121.8.2669.2932,20210529,1
2.121.8.2669.2932,20210605,1
2.121.8.2669.2932,20210612,1
2.121.8.2669.2932,20210619,1
2.121.8.2669.2932,20210626,1
2.121.8.2669.2932,20210703,1
2.121.8.2669.2932,20210710,1
2.121.8.2669.2932,20210717,1
2.121.8.2669.2932,20210724,1
2.121.8.2669.2932,20210731,1
2.121.8.2669.2932,20210807,1
2.121.8.2669.2932,20210814,1
2.121.8.2669.2932,20210821,1
2.121.8.2669.2932,20210828,1
2.121.8.2669.2932,20210904,1
2.121.8.2669.2932,20210918,1
2.121.8.2669.2932,20210925,1
2.121.8.2669.2932,20211002,1
2.121.8.2669.2932,20211009,1
2.121.8.2670.2932,20210221,1
2.121.8.2670.2932,20210228,1
2.121.8.2670.2932,20210307,1
2.121.8.2670.2932,20210314,1
2.121.8.2670.2932,20210321,1
2.121.8.2670.2932,20210328,1
2.121.8.2670.2932,20210402,1
2.121.8.2670.2932,20210404,1
2.121.8.2670.2932,20210405,1
2.121.8.2670.2932,20210411,1
2.121.8.2670.2932,20210418,1
2.121.8.2670.2932,20210425,1
2.121.8.2670.2932,20210501,1
2.121.8.2670.2932,20210502,1
2.121.8.2670.2932,20210509,1
2.121.8.2670.2932,20210516,1
2.121.8.2670.2932,20210523,1
2.121.8.2670.2932,20210524,1
2.121.8.2670.2932,20210530,1
2.121.8.2670.2932,20210606,1
2.121.8.2670.2932,20210613,1
2.121.8.2670.2932,20210620,1
2.121.8.2670.2932,20210624,1
2.121.8.2670.2932,20210627,1
2.121.8.2670.2932,20210704,1
2.121.8.2670.2932,20210711,1
2.121.8.2670.2932,20210718,1
2.121.8.2670.2932,20210725,1
2.121.8.2670.2932,20210801,1
2.121.8.2670.2932,20210808,1
2.121.8.2670.2932,20210815,1
2.121.8.2670.2932,20210822,1
2.121.8.2670.2932,20210829,1
2.121.8.2670.2932,20210905,1
2.121.8.2670.2932,20210911,1
2.121.8.2670.2932,20210912,1
2.121.8.2670.2932,20210919,1
2.121.8.2670.2932,20210924,1
2.121.8.2670.2932,20210926,1
2.121.8.2670.2932,20211003,1
2.121.8.2670.2932,20211010,1
2.121.8.2670.2932,20211012,1
2.122.14.869.2935,20210215,1
2.122.14.869.2935,20210216,1
2.122.14.869.2935,20210217,1
2.122.14.869.2935,20210218,1
2.122.14.869.2935,20210219,1
2.122.14.869.2935,20210222,1
2.122.14.869.2935,20210223,1
2.122.14.869.2935,20210224,1
2.122.14.869.2935,20210225,1
2.122.14.869.2935,20210226,1
2.122.14.869.2935,20210301,1
2.122.14.869.2935,20210302,1
2.122.14.869.2935,20210303,1
2.122.14.869.2935,20210304,1
2.122.14.869.2935,20210305,1
2.122.14.869.2935,20210308,1
2.122.14.869.2935,20210309,1
2.122.14.869.2935,20210310,1
2.122.14.869.2935,20210311,1
2.122.14.869.2935,20210312,1
2.122.14.869.2935,20210315,1
2.122.14.869.2935,20210316,1
2.122.14.869.2935,20210317,1
2.122.14.869.2935,20210318,1
2.122.14.869.2935,20210319,1
2.122.14.869.2935,20210322,1
2.122.14.869.2935,20210323,1
2.122.14.869.2935,20210324,1
2.122.14.869.2935,20210325,1
2.122.14.869.2935,20210326,1
2.122.14.869.2935,20210329,1
2.122.14.869.2935,20210330,1
2.122.14.869.2935,20210331,1
2.122.14.869.2935,20210401,1
2.122.14.869.2935,20210406,1
2.122.14.869.2935,20210407,1
2.122.14.869.2935,20210408,1
2.122.14.869.2935,20210409,1
2.122.14.869.2935,20210412,1
2.122.14.869.2935,20210413,1
2.122.14.869.2935,20210414,1
2.122.14.869.2935,20210415,1
2.122.14.869.2935,20210416,1
2.122.14.869.2935,20210419,1
2.122.14.869.2935,20210420,1
2.122.14.869.2935,20210421,1
2.122.14.869.2935,20210422,1
2.122.14.869.2935,20210423,1
2.122.14.869.2935,20210426,1
2.122.14.869.2935,20210427,1
2.122.14.869.2935,20210428,1
2.122.14.869.2935,20210429,1
2.122.14.869.2935,20210430,1
2.122.14.869.2935,20210503,1
2.122.14.869.2935,20210504,1
2.122.14.869.2935,20210505,1
2.122.14.869.2935,20210506,1
2.122.14.869.2935,20210507,1
2.122.14.869.2935,20210510,1
2.122.14.869.2935,20210511,1
2.122.14.869.2935,20210512,1
2.122.14.869.2935,20210513,1
2.122.14.869.2935,20210514,1
2.122.14.869.2935,20210517,1
2.122.14.869.2935,20210518,1
2.122.14.869.2935,20210519,1
2.122.14.869.2935,20210520,1
2.122.14.869.2935,20210521,1
2.122.14.869.2935,20210525,1
2.122.14.869.2935,20210526,1
2.122.14.869.2935,20210527,1
2.122.14.869.2935,20210528,1
2.122.14.869.2935,20210531,1
2.122.14.869.2935,20210601,1
2.122.14.869.2935,20210602,1
2.122.14.869.2935,20210603,1
2.122.14.869.2935,20210604,1
2.122.14.869.2935,20210607,1
2.122.14.869.2935,20210608,1
2.122.14.869.2935,20210609,1
2.122.14.869.2935,20210610,1
2.122.14.869.2935,20210611,1
2.122.14.869.2935,20210614,1
2.122.14.869.2935,20210615,1
2.122.14.869.2935,20210616,1
2.122.14.869.2935,20210617,1
2.122.14.869.2935,20210618,1
2.122.14.869.2935,20210621,1
2.122.14.869.2935,20210622,1
2.122.14.869.2935,20210623,1
2.122.14.869.2935,20210625,1
2.122.14.869.2935,20210628,1
2.122.14.869.2935,20210629,1
2.122.14.869.2935,20210630,1
2.122.14.869.2935,20210701,1
2.122.14.869.2935,20210702,1
2.122.14.869.2935,20210705,1
2.122.14.869.2935,20210706,1
2.122.14.869.2935,20210707,1
2.122.14.869.2935,20210708,1
2.122.14.869.2935,20210709,1
2.122.14.869.2935,20210712,1
2.122.14.869.2935,20210713,1
2.122.14.869.2935,20210714,1
2.122.14.869.2935,20210715,1
2.122.14.869.2935,20210716,1
2.122.14.869.2935,20210719,1
2.122.14.869.2935,20210720,1
2.122.14.869.2935,20210721,1
2.122.14.869.2935,20210722,1
2.122.14.869.2935,20210723,1
2.122.14.869.2935,20210726,1
2.122.14.869.2935,20210727,1
2.122.14.869.2935,20210728,1
2.122.14.869.2935,20210729,1
2.122.14.869.2935,20210730,1
2.122.14.869.2935,20210802,1
2.122.14.869.2935,20210803,1
2.122.14.869.2935,20210804,1
2.122.14.869.2935,20210805,1
2.122.14.869.2935,20210806,1
2.122.14.869.2935,20210809,1
2.122.14.869.2935,20210810,1
2.122.14.869.2935,20210811,1
2.122.14.869.2935,20210812,1
2.122.14.869.2935,20210813,1
2.122.14.869.2935,20210816,1
2.122.14.869.2935,20210817,1
2.122.14.869.2935,20210818,1
2.122.14.869.2935,20210819,1
2.122.14.869.2935,20210820,1
2.122.14.869.2935,20210823,1
2.122.14.869.2935,20210824,1
2.122.14.869.2935,20210825,1
2.122.14.869.2935,20210826,1
2.122.14.869.2935,20210827,1
2.122.14.869.2935,20210830,1
2.122.14.869.2935,20210831,1
2.122.14.869.2935,20210901,1
2.122.14.869.2935,20210902,1
2.122.14.869.2935,20210903,1
2.122.14.869.2935,20210906,1
2.122.14.869.2935,20210907,1
2.122.14.869.2935,20210908,1
2.122.14.869.2935,20210909,1
2.122.14.869.2935,20210910,1
2.122.14.869.2935,20210913,1
2.122.14.869.2935,20210914,1
2.122.14.869.2935,20210915,1
2.122.14.869.2935,20210916,1
2.122.14.869.2935,20210917,1
2.122.14.869.2935,20210920,1
2.122.14.869.2935,20210921,1
2.122.14.869.2935,20210922,1
2.122.14.869.2935,20210923,1
2.122.14.869.2935,20210927,1
2.122.14.869.2935,20210928,1
2.122.14.869.2935,20210929,1
2.122.14.869.2935,20210930,1
2.122.14.869.2935,20211001,1
2.122.14.869.2935,20211004,1
2.122.14.869.2935,20211005,1
2.122.14.869.2935,20211006,1
2.122.14.869.2935,20211007,1
2.122.14.869.2935,20211008,1
2.122.14.869.2935,20211011,1
2.122.14.870.2935,20210220,1
2.122.14.870.2935,20210227,1
2.122.14.870.2935,20210306,1
2.122.14.870.2935,20210313,1
2.122.14.870.2935,20210320,1
2.122.14.870.2935,20210327,1
2.122.14.870.2935,20210403,1
2.122.14.870.2935,20210410,1
2.122.14.870.2935,20210417,1
2.122.14.870.2935,20210424,1
2.122.14.870.2935,20210508,1
2.122.14.870.2935,20210515,1
2.122.14.870.2935,20210522,1
2.122.14.870.2935,20210529,1
2.122.14.870.2935,20210605,1
2.122.14.870.2935,20210612,1
2.122.14.870.2935,20210619,1
2.122.14.870.2935,20210626,1
2.122.14.870.2935,20210703,1
2.122.14.870.2935,20210710,1
2.122.14.870.2935,20210717,1
2.122.14.870.2935,20210724,1
2.122.14.870.2935,20210731,1
2.122.14.870.2935,20210807,1
2.122.14.870.2935,20210814,1
2.122.14.870.2935,20210821,1
2.122.14.870.2935,20210828,1
2.122.14.870.2935,20210904,1
2.122.14.870.2935,20210918,1
2.122.14.870.2935,20210925,1
2.122.14.870.2935,20211002,1
2.122.14.870.2935,20211009,1
2.122.14.871.2935,20210221,1
2.122.14.871.2935,20210228,1
2.122.14.871.2935,20210307,1
2.122.14.871.2935,20210314,1
2.122.14.871.2935,20210321,1
2.122.14.871.2935,20210328,1
2.122.14.871.2935,20210402,1
2.122.14.871.2935,20210404,1
2.122.14.871.2935,20210405,1
2.122.14.871.2935,20210411,1
2.122.14.871.2935,20210418,1
2.122.14.871.2935,20210425,1
2.122.14.871.2935,20210501,1
2.122.14.871.2935,20210502,1
2.122.14.871.2935,20210509,1
2.122.14.871.2935,20210516,1
2.122.14.871.2935,20210523,1
2.122.14.871.2935,20210524,1
2.122.14.871.2935,20210530,1
2.122.14.871.2935,20210606,1
2.122.14.871.2935,20210613,1
2.122.14.871.2935,20210620,1
2.122.14.871.2935,20210624,1
2.122.14.871.2935,20210627,1
2.122.14.871.2935,20210704,1
2.122.14.871.2935,20210711,1
2.122.14.871.2935,20210718,1
2.122.14.871.2935,20210725,1
2.122.14.871.2935,20210801,1
2.122.14.871.2935,20210808,1
2.122.14.871.2935,20210815,1
2.122.14.871.2935,20210822,1
2.122.14.871.2935,20210829,1
2.122.14.871.2935,20210905,1
2.122.14.871.2935,20210911,1
2.122.14.871.2935,20210912,1
2.122.14.871.2935,20210919,1
2.122.14.871.2935,20210924,1
2.122.14.871.2935,20210926,1
2.122.14.871.2935,20211003,1
2.122.14.871.2935,20211010,1
2.122.14.871.2935,20211012,1
2.123.105.2214.2936,20210215,1
2.123.105.2214.2936,20210216,1
2.123.105.2214.2936,20210217,1
2.123.105.2214.2936,20210218,1
2.123.105.2214.2936,20210219,1
2.123.105.2214.2936,20210222,1
2.123.105.2214.2936,20210223,1
2.123.105.2214.2936,20210224,1
2.123.105.2214.2936,20210225,1
2.123.105.2214.2936,20210226,1
2.123.105.2214.2936,20210301,1
2.123.105.2214.2936,20210302,1
2.123.105.2214.2936,20210303,1
2.123.105.2214.2936,20210304,1
2.123.105.2214.2936,20210305,1
2.123.105.2214.2936,20210308,1
2.123.105.2214.2936,20210309,1
2.123.105.2214.2936,20210310,1
2.123.105.2214.2936,20210311,1
2.123.105.2214.2936,20210312,1
2.123.105.2214.2936,20210315,1
2.123.105.2214.2936,20210316,1
2.123.105.2214.2936,20210317,1
2.123.105.2214.2936,20210318,1
2.123.105.2214.2936,20210319,1
2.123.105.2214.2936,20210322,1
2.123.105.2214.2936,20210323,1
2.123.105.2214.2936,20210324,1
2.123.105.2214.2936,20210325,1
2.123.105.2214.2936,20210326,1
2.123.105.2214.2936,20210329,1
2.123.105.2214.2936,20210330,1
2.123.105.2214.2936,20210331,1
2.123.105.2214.2936,20210401,1
2.123.105.2214.2936,20210406,1
2.123.105.2214.2936,20210407,1
2.123.105.2214.2936,20210408,1
2.123.105.2214.2936,20210409,1
2.123.105.2214.2936,20210412,1
2.123.105.2214.2936,20210413,1
2.123.105.2214.2936,20210414,1
2.123.105.2214.2936,20210415,1
2.123.105.2214.2936,20210416,1
2.123.105.2214.2936,20210419,1
2.123.105.2214.2936,20210420,1
2.123.105.2214.2936,20210421,1
2.123.105.2214.2936,20210422,1
2.123.105.2214.2936,20210423,1
2.123.105.2214.2936,20210426,1
2.123.105.2214.2936,20210427,1
2.123.105.2214.2936,20210428,1
2.123.105.2214.2936,20210429,1
2.123.105.2214.2936,20210430,1
2.123.105.2214.2936,20210503,1
2.123.105.2214.2936,20210504,1
2.123.105.2214.2936,20210505,1
2.123.105.2214.2936,20210506,1
2.123.105.2214.2936,20210507,1
2.123.105.2214.2936,20210510,1
2.123.105.2214.2936,20210511,1
2.123.105.2214.2936,20210512,1
2.123.105.2214.2936,20210513,1
2.123.105.2214.2936,20210514,1
2.123.105.2214.2936,20210517,1
2.123.105.2214.2936,20210518,1
2.123.105.2214.2936,20210519,1
2.123.105.2214.2936,20210520,1
2.123.105.2214.2936,20210521,1
2.123.105.2214.2936,20210525,1
2.123.105.2214.2936,20210526,1
2.123.105.2214.2936,20210527,1
2.123.105.2214.2936,20210528,1
2.123.105.2214.2936,20210531,1
2.123.105.2214.2936,20210601,1
2.123.105.2214.2936,20210602,1
2.123.105.2214.2936,20210603,1
2.123.105.2214.2936,20210604,1
2.123.105.2214.2936,20210607,1
2.123.105.2214.2936,20210608,1
2.123.105.2214.2936,20210609,1
2.123.105.2214.2936,20210610,1
2.123.105.2214.2936,20210611,1
2.123.105.2214.2936,20210614,1
2.123.105.2214.2936,20210615,1
2.123.105.2214.2936,20210616,1
2.123.105.2214.2936,20210617,1
2.123.105.2214.2936,20210618,1
2.123.105.2214.2936,20210621,1
2.123.105.2214.2936,20210622,1
2.123.105.2214.2936,20210623,1
2.123.105.2214.2936,20210625,1
2.123.105.2214.2936,20210628,1
2.123.105.2214.2936,20210629,1
2.123.105.2214.2936,20210630,1
2.123.105.2214.2936,20210701,1
2.123.105.2214.2936,20210702,1
2.123.105.2214.2936,20210705,1
2.123.105.2214.2936,20210706,1
2.123.105.2214.2936,20210707,1
2.123.105.2214.2936,20210708,1
2.123.105.2214.2936,20210709,1
2.123.105.2214.2936,20210712,1
2.123.105.2214.2936,20210713,1
2.123.105.2214.2936,20210714,1
2.123.105.2214.2936,20210715,1
2.123.105.2214.2936,20210716,1
2.123.105.2214.2936,20210719,1
2.123.105.2214.2936,20210720,1
2.123.105.2214.2936,20210721,1
2.123.105.2214.2936,20210722,1
2.123.105.2214.2936,20210723,1
2.123.105.2214.2936,20210726,1
2.123.105.2214.2936,20210727,1
2.123.105.2214.2936,20210728,1
2.123.105.2214.2936,20210729,1
2.123.105.2214.2936,20210730,1
2.123.105.2214.2936,20210802,1
2.123.105.2214.2936,20210803,1
2.123.105.2214.2936,20210804,1
2.123.105.2214.2936,20210805,1
2.123.105.2214.2936,20210806,1
2.123.105.2214.2936,20210809,1
2.123.105.2214.2936,20210810,1
2.123.105.2214.2936,20210811,1
2.123.105.2214.2936,20210812,1
2.123.105.2214.2936,20210813,1
2.123.105.2214.2936,20210816,1
2.123.105.2214.2936,20210817,1
2.123.105.2214.2936,20210818,1
2.123.105.2214.2936,20210819,1
2.123.105.2214.2936,20210820,1
2.123.105.2214.2936,20210823,1
2.123.105.2214.2936,20210824,1
2.123.105.2214.2936,20210825,1
2.123.105.2214.2936,20210826,1
2.123.105.2214.2936,20210827,1
2.123.105.2214.2936,20210830,1
2.123.105.2214.2936,20210831,1
2.123.105.2214.2936,20210901,1
2.123.105.2214.2936,20210902,1
2.123.105.2214.2936,20210903,1
2.123.105.2214.2936,20210906,1
2.123.105.2214.2936,20210907,1
2.123.105.2214.2936,20210908,1
2.123.105.2214.2936,20210909,1
2.123.105.2214.2936,20210910,1
2.123.105.2214.2936,20210913,1
2.123.105.2214.2936,20210914,1
2.123.105.2214.2936,20210915,1
2.123.105.2214.2936,20210916,1
2.123.105.2214.2936,20210917,1
2.123.105.2214.2936,20210920,1
2.123.105.2214.2936,20210921,1
2.123.105.2214.2936,20210922,1
2.123.105.2214.2936,20210923,1
2.123.105.2214.2936,20210927,1
2.123.105.2214.2936,20210928,1
2.123.105.2214.2936,20210929,1
2.123.105.2214.2936,20210930,1
2.123.105.2214.2936,20211001,1
2.123.105.2214.2936,20211004,1
2.123.105.2214.2936,20211005,1
2.123.105.2214.2936,20211006,1
2.123.105.2214.2936,20211007,1
2.123.105.2214.2936,20211008,1
2.123.105.2214.2936,20211011,1
2.123.105.2281.2936,20210220,1
2.123.105.2281.2936,20210227,1
2.123.105.2281.2936,20210306,1
2.123.105.2281.2936,20210313,1
2.123.105.2281.2936,20210320,1
2.123.105.2281.2936,20210327,1
2.123.105.2281.2936,20210403,1
2.123.105.2281.2936,20210410,1
2.123.105.2281.2936,20210417,1
2.123.105.2281.2936,20210424,1
2.123.105.2281.2936,20210508,1
2.123.105.2281.2936,20210515,1
2.123.105.2281.2936,20210522,1
2.123.105.2281.2936,20210529,1
2.123.105.2281.2936,20210605,1
2.123.105.2281.2936,20210612,1
2.123.105.2281.2936,20210619,1
2.123.105.2281.2936,20210626,1
2.123.105.2281.2936,20210703,1
2.123.105.2281.2936,20210710,1
2.123.105.2281.2936,20210717,1
2.123.105.2281.2936,20210724,1
2.123.105.2281.2936,20210731,1
2.123.105.2281.2936,20210807,1
2.123.105.2281.2936,20210814,1
2.123.105.2281.2936,20210821,1
2.123.105.2281.2936,20210828,1
2.123.105.2281.2936,20210904,1
2.123.105.2281.2936,20210918,1
2.123.105.2281.2936,20210925,1
2.123.105.2281.2936,20211002,1
2.123.105.2281.2936,20211009,1
2.123.105.802.2936,20210221,1
2.123.105.802.2936,20210228,1
2.123.105.802.2936,20210307,1
2.123.105.802.2936,20210314,1
2.123.105.802.2936,20210321,1
2.123.105.802.2936,20210328,1
2.123.105.802.2936,20210402,1
2.123.105.802.2936,20210404,1
2.123.105.802.2936,20210405,1
2.123.105.802.2936,20210411,1
2.123.105.802.2936,20210418,1
2.123.105.802.2936,20210425,1
2.123.105.802.2936,20210501,1
2.123.105.802.2936,20210502,1
2.123.105.802.2936,20210509,1
2.123.105.802.2936,20210516,1
2.123.105.802.2936,20210523,1
2.123.105.802.2936,20210524,1
2.123.105.802.2936,20210530,1
2.123.105.802.2936,20210606,1
2.123.105.802.2936,20210613,1
2.123.105.802.2936,20210620,1
2.123.105.802.2936,20210624,1
2.123.105.802.2936,20210627,1
2.123.105.802.2936,20210704,1
2.123.105.802.2936,20210711,1
2.123.105.802.2936,20210718,1
2.123.105.802.2936,20210725,1
2.123.105.802.2936,20210801,1
2.123.105.802.2936,20210808,1
2.123.105.802.2936,20210815,1
2.123.105.802.2936,20210822,1
2.123.105.802.2936,20210829,1
2.123.105.802.2936,20210905,1
2.123.105.802.2936,20210911,1
2.123.105.802.2936,20210912,1
2.123.105.802.2936,20210919,1
2.123.105.802.2936,20210924,1
2.123.105.802.2936,20210926,1
2.123.105.802.2936,20211003,1
2.123.105.802.2936,20211010,1
2.123.105.802.2936,20211012,1
2.124.35.628.2937,20210215,1
2.124.35.628.2937,20210216,1
2.124.35.628.2937,20210217,1
2.124.35.628.2937,20210218,1
2.124.35.628.2937,20210219,1
2.124.35.628.2937,20210222,1
2.124.35.628.2937,20210223,1
2.124.35.628.2937,20210224,1
2.124.35.628.2937,20210225,1
2.124.35.628.2937,20210226,1
2.124.35.628.2937,20210301,1
2.124.35.628.2937,20210302,1
2.124.35.628.2937,20210303,1
2.124.35.628.2937,20210304,1
2.124.35.628.2937,20210305,1
2.124.35.628.2937,20210308,1
2.124.35.628.2937,20210309,1
2.124.35.628.2937,20210310,1
2.124.35.628.2937,20210311,1
2.124.35.628.2937,20210312,1
2.124.35.628.2937,20210315,1
2.124.35.628.2937,20210316,1
2.124.35.628.2937,20210317,1
2.124.35.628.2937,20210318,1
2.124.35.628.2937,20210319,1
2.124.35.628.2937,20210322,1
2.124.35.628.2937,20210323,1
2.124.35.628.2937,20210324,1
2.124.35.628.2937,20210325,1
2.124.35.628.2937,20210326,1
2.124.35.628.2937,20210329,1
2.124.35.628.2937,20210330,1
2.124.35.628.2937,20210331,1
2.124.35.628.2937,20210401,1
2.124.35.628.2937,20210406,1
2.124.35.628.2937,20210407,1
2.124.35.628.2937,20210408,1
2.124.35.628.2937,20210409,1
2.124.35.628.2937,20210412,1
2.124.35.628.2937,20210413,1
2.124.35.628.2937,20210414,1
2.124.35.628.2937,20210415,1
2.124.35.628.2937,20210416,1
2.124.35.628.2937,20210419,1
2.124.35.628.2937,20210420,1
2.124.35.628.2937,20210421,1
2.124.35.628.2937,20210422,1
2.124.35.628.2937,20210423,1
2.124.35.628.2937,20210426,1
2.124.35.628.2937,20210427,1
2.124.35.628.2937,20210428,1
2.124.35.628.2937,20210429,1
2.124.35.628.2937,20210430,1
2.124.35.628.2937,20210503,1
2.124.35.628.2937,20210504,1
2.124.35.628.2937,20210505,1
2.124.35.628.2937,20210506,1
2.124.35.628.2937,20210507,1
2.124.35.628.2937,20210510,1
2.124.35.628.2937,20210511,1
2.124.35.628.2937,20210512,1
2.124.35.628.2937,20210513,1
2.124.35.628.2937,20210514,1
2.124.35.628.2937,20210517,1
2.124.35.628.2937,20210518,1
2.124.35.628.2937,20210519,1
2.124.35.628.2937,20210520,1
2.124.35.628.2937,20210521,1
2.124.35.628.2937,20210525,1
2.124.35.628.2937,20210526,1
2.124.35.628.2937,20210527,1
2.124.35.628.2937,20210528,1
2.124.35.628.2937,20210531,1
2.124.35.628.2937,20210601,1
2.124.35.628.2937,20210602,1
2.124.35.628.2937,20210603,1
2.124.35.628.2937,20210604,1
2.124.35.628.2937,20210607,1
2.124.35.628.2937,20210608,1
2.124.35.628.2937,20210609,1
2.124.35.628.2937,20210610,1
2.124.35.628.2937,20210611,1
2.124.35.628.2937,20210614,1
2.124.35.628.2937,20210615,1
2.124.35.628.2937,20210616,1
2.124.35.628.2937,20210617,1
2.124.35.628.2937,20210618,1
2.124.35.628.2937,20210621,1
2.124.35.628.2937,20210622,1
2.124.35.628.2937,20210623,1
2.124.35.628.2937,20210625,1
2.124.35.628.2937,20210628,1
2.124.35.628.2937,20210629,1
2.124.35.628.2937,20210630,1
2.124.35.628.2937,20210701,1
2.124.35.628.2937,20210702,1
2.124.35.628.2937,20210705,1
2.124.35.628.2937,20210706,1
2.124.35.628.2937,20210707,1
2.124.35.628.2937,20210708,1
2.124.35.628.2937,20210709,1
2.124.35.628.2937,20210712,1
2.124.35.628.2937,20210713,1
2.124.35.628.2937,20210714,1
2.124.35.628.2937,20210715,1
2.124.35.628.2937,20210716,1
2.124.35.628.2937,20210719,1
2.124.35.628.2937,20210720,1
2.124.35.628.2937,20210721,1
2.124.35.628.2937,20210722,1
2.124.35.628.2937,20210723,1
2.124.35.628.2937,20210726,1
2.124.35.628.2937,20210727,1
2.124.35.628.2937,20210728,1
2.124.35.628.2937,20210729,1
2.124.35.628.2937,20210730,1
2.124.35.628.2937,20210802,1
2.124.35.628.2937,20210803,1
2.124.35.628.2937,20210804,1
2.124.35.628.2937,20210805,1
2.124.35.628.2937,20210806,1
2.124.35.628.2937,20210809,1
2.124.35.628.2937,20210810,1
2.124.35.628.2937,20210811,1
2.124.35.628.2937,20210812,1
2.124.35.628.2937,20210813,1
2.124.35.628.2937,20210816,1
2.124.35.628.2937,20210817,1
2.124.35.628.2937,20210818,1
2.124.35.628.2937,20210819,1
2.124.35.628.2937,20210820,1
2.124.35.628.2937,20210823,1
2.124.35.628.2937,20210824,1
2.124.35.628.2937,20210825,1
2.124.35.628.2937,20210826,1
2.124.35.628.2937,20210827,1
2.124.35.628.2937,20210830,1
2.124.35.628.2937,20210831,1
2.124.35.628.2937,20210901,1
2.124.35.628.2937,20210902,1
2.124.35.628.2937,20210903,1
2.124.35.628.2937,20210906,1
2.124.35.628.2937,20210907,1
2.124.35.628.2937,20210908,1
2.124.35.628.2937,20210909,1
2.124.35.628.2937,20210910,1
2.124.35.628.2937,20210913,1
2.124.35.628.2937,20210914,1
2.124.35.628.2937,20210915,1
2.124.35.628.2937,20210916,1
2.124.35.628.2937,20210917,1
2.124.35.628.2937,20210920,1
2.124.35.628.2937,20210921,1
2.124.35.628.2937,20210922,1
2.124.35.628.2937,20210923,1
2.124.35.628.2937,20210927,1
2.124.35.628.2937,20210928,1
2.124.35.628.2937,20210929,1
2.124.35.628.2937,20210930,1
2.124.35.628.2937,20211001,1
2.124.35.628.2937,20211004,1
2.124.35.628.2937,20211005,1
2.124.35.628.2937,20211006,1
2.124.35.628.2937,20211007,1
2.124.35.628.2937,20211008,1
2.124.35.628.2937,20211011,1
2.124.35.629.2937,20210220,1
2.124.35.629.2937,20210227,1
2.124.35.629.2937,20210306,1
2.124.35.629.2937,20210313,1
2.124.35.629.2937,20210320,1
2.124.35.629.2937,20210327,1
2.124.35.629.2937,20210403,1
2.124.35.629.2937,20210410,1
2.124.35.629.2937,20210417,1
2.124.35.629.2937,20210424,1
2.124.35.629.2937,20210508,1
2.124.35.629.2937,20210515,1
2.124.35.629.2937,20210522,1
2.124.35.629.2937,20210529,1
2.124.35.629.2937,20210605,1
2.124.35.629.2937,20210612,1
2.124.35.629.2937,20210619,1
2.124.35.629.2937,20210626,1
2.124.35.629.2937,20210703,1
2.124.35.629.2937,20210710,1
2.124.35.629.2937,20210717,1
2.124.35.629.2937,20210724,1
2.124.35.629.2937,20210731,1
2.124.35.629.2937,20210807,1
2.124.35.629.2937,20210814,1
2.124.35.629.2937,20210821,1
2.124.35.629.2937,20210828,1
2.124.35.629.2937,20210904,1
2.124.35.629.2937,20210918,1
2.124.35.629.2937,20210925,1
2.124.35.629.2937,20211002,1
2.124.35.629.2937,20211009,1
2.124.35.659.2937,20210221,1
2.124.35.659.2937,20210228,1
2.124.35.659.2937,20210307,1
2.124.35.659.2937,20210314,1
2.124.35.659.2937,20210321,1
2.124.35.659.2937,20210328,1
2.124.35.659.2937,20210402,1
2.124.35.659.2937,20210404,1
2.124.35.659.2937,20210405,1
2.124.35.659.2937,20210411,1
2.124.35.659.2937,20210418,1
2.124.35.659.2937,20210425,1
2.124.35.659.2937,20210501,1
2.124.35.659.2937,20210502,1
2.124.35.659.2937,20210509,1
2.124.35.659.2937,20210516,1
2.124.35.659.2937,20210523,1
2.124.35.659.2937,20210524,1
2.124.35.659.2937,20210530,1
2.124.35.659.2937,20210606,1
2.124.35.659.2937,20210613,1
2.124.35.659.2937,20210620,1
2.124.35.659.2937,20210624,1
2.124.35.659.2937,20210627,1
2.124.35.659.2937,20210704,1
2.124.35.659.2937,20210711,1
2.124.35.659.2937,20210718,1
2.124.35.659.2937,20210725,1
2.124.35.659.2937,20210801,1
2.124.35.659.2937,20210808,1
2.124.35.659.2937,20210815,1
2.124.35.659.2937,20210822,1
2.124.35.659.2937,20210829,1
2.124.35.659.2937,20210905,1
2.124.35.659.2937,20210911,1
2.124.35.659.2937,20210912,1
2.124.35.659.2937,20210919,1
2.124.35.659.2937,20210924,1
2.124.35.659.2937,20210926,1
2.124.35.659.2937,20211003,1
2.124.35.659.2937,20211010,1
2.124.35.659.2937,20211012,1
2.125.109.660.2938,20210215,1
2.125.109.660.2938,20210216,1
2.125.109.660.2938,20210217,1
2.125.109.660.2938,20210218,1
2.125.109.660.2938,20210219,1
2.125.109.660.2938,20210222,1
2.125.109.660.2938,20210223,1
2.125.109.660.2938,20210224,1
2.125.109.660.2938,20210225,1
2.125.109.660.2938,20210226,1
2.125.109.660.2938,20210301,1
2.125.109.660.2938,20210302,1
