,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
76,234646,280804,153577,0,203978,97848,0
77,235075,280804,154581,23,203978,97848,0
78,235314,280916,155506,23,203978,97848,0
79,235556,280916,156276,23,203978,97848,0
80,235556,280916,156950,23,203978,97848,0
81,235556,280916,157311,23,203978,97848,0
82,235556,280916,157892,55,203978,97848,0
83,235556,280916,158226,151,203978,97848,0
84,235556,280916,158357,250,203978,97848,0
85,235556,280916,158357,371,203978,97848,0
86,235556,280978,158534,600,203978,97848,0
87,235556,281103,158534,790,203978,97848,0
88,235556,281168,158534,1245,203978,97848,0
89,235556,281168,158534,1336,203978,97848,0
90,235556,281168,158534,2032,203978,97848,0
91,235556,281168,158534,2572,203978,97848,0
92,235556,281168,158534,2969,203978,97848,0
93,235556,281168,158534,3791,203978,97848,0
94,235556,281168,158534,4663,203978,97848,0
95,235556,281168,158534,5245,203978,97848,0
96,235556,281168,158534,6094,203978,97848,0
97,235556,281168,158534,7302,203978,97848,0
98,235556,281168,158534,8255,203978,97848,0
99,235556,281168,158534,9631,203978,97848,0
100,235556,281168,158534,10510,203978,97848,0
101,235556,281168,158534,12123,203978,97848,0
102,235556,281168,158534,13025,203978,97848,0
103,235556,281168,158534,14697,203978,97848,0
104,235556,281168,158534,15616,203978,97848,0
105,235556,281168,158534,17141,203978,97848,0
106,235556,281168,158534,17812,203978,97848,0
107,235556,281168,158534,19113,203978,97848,0
108,235556,281168,158534,20098,203978,97848,0
109,235556,281168,158534,20967,203978,97848,0
110,235556,281168,158534,21859,203978,97848,0
111,235556,281168,158534,22354,203978,97848,0
112,235556,281168,158534,22853,203978,97848,0
113,235556,281168,158534,23157,203978,97848,0
114,235556,281168,158534,23698,203978,97848,0
115,235556,281168,158534,24060,203978,97848,0
116,235556,281168,158534,24363,203978,97848,0
117,235556,281168,158534,24587,203978,97848,0
118,235556,281168,158534,24695,203978,97848,0
119,235556,281168,158534,24838,203978,97848,0
120,235556,281168,158534,24838,203978,97848,0
121,235556,501782,158534,24905,203978,97848,0
122,235556,508983,158534,25441,203978,97848,0
123,235556,514177,158534,25517,203978,97848,0
124,235556,520180,158534,25517,203978,97848,0
125,236153,524969,159775,25629,205532,97877,0
126,237128,528936,160961,25946,207348,97992,0
127,238123,533522,162205,25991,209097,98021,0
128,239234,537343,163387,26415,211091,98050,0
129,242670,539720,166306,26514,213591,98166,0
130,245546,542937,169221,26701,217246,98195,0
131,248960,544967,172108,26880,220389,98398,0
