,Construct,Industrial,Food,RealState,Education,SocialServ,ProfessActiv,ScientifActiv,ArtistActiv,Other
662,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
663,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
664,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
665,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
666,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
667,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
668,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
669,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
670,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
671,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
